host_time_utc,host_monotonic_s,phase,requested_armed,requested_channels_forward_right_down_yaw,sent,transport_open,session_confirmed,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,command_count,rejected_command_count,round_trip_ms,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,yaw_rad,yaw_rate_rad_s,depth_m,pressure_pa,received_channels_forward_right_down_yaw,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available,vision_fresh,vision_age_s,vision_count,vision_stamp_s,vision_frame_id,vision_position_xyz_m,vision_quat_xyzw,vision_covariance_diag,vision_status_age_s,vision_status_count,vision_detected,vision_detected_ids,vision_pnp_valid,vision_pnp_reprojection_error_px,vision_decision_margin,vision_detection_fps,refracted_status_age_s,refracted_status_count,refracted_mode,refracted_valid,refracted_residual_m,refracted_reject_reason,telemetry_protocol,udp_source,telemetry_status_flags,raw_frame_hex,udp_datagram_count,udp_byte_count,parser_dropped_bytes,parser_crc_errors,parser_decode_errors
2026-08-11T09:31:49.799540+00:00,1228105.267313776,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8733,4704851,,,,,,,,,,,,"[0.3587020933628082,-0.01503900345414877,-0.031411007046699524,0.9328022599220276]","[-0.000761487171985209,0.0058576916344463825,0.0011705399956554174]","[-0.05025999993085861,-0.6894170045852661,9.714925765991211]",,,0.210714281,2065,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704670979,a55a010154001d2253ca4700cda7b73e276676bcd4a800bd21cc6e3f8a9e47bae1f1bf3bce6c993a6edd4dbda27d30bf56701b417cc5573e00100145030136a10700000000000000000000000000000000000000000000000000000000000000bfb9,2,98,0,0,0
2026-08-11T09:31:49.808190+00:00,1228105.275965960,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8734,4704861,,,,,,,,,,,,"[0.3587072491645813,-0.01505701057612896,-0.03139602392911911,0.9328004717826843]","[-0.00015985470963642,0.004606063477694988,0.0011963534634560347]","[-0.05516599863767624,-0.6986500024795532,9.738992691040039]",,,0.210714281,2065,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704670979,a55a010154001e225dca47007aa8b73eaeb176bc1e9900bd03cc6e3fac9e27b976ee963bf6ce9c3abef561bdbada32bfead21b417cc5573e00100145030136a10700000000000000000000000000000000000000000000000000000000000000e7a7,4,196,0,0,0
2026-08-11T09:31:49.817811+00:00,1228105.285546168,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8735,4704871,,,,,,,,,,,,"[0.35870930552482605,-0.015075013041496277,-0.031384024769067764,0.932799756526947]","[-0.0007661122363060713,0.0052415551617741585,0.0017930639442056417]","[-0.05991999804973602,-0.6888599991798401,9.748388290405273]",,,0.210714281,2065,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704670979,a55a010154001f2267ca4700bfa8b73e30fd76bc898c00bdf7cb6e3fecd448ba5ac1ab3b3e05eb3aac6e75bd215930bf66f91b417cc5573e00100145030136a10700000000000000000000000000000000000000000000000000000000000000ad7f,6,294,0,0,0
2026-08-11T09:31:49.828128+00:00,1228105.295553949,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8736,4704881,,,,,,,,,,,,"[0.3587094247341156,-0.015088018029928207,-0.03137003630399704,0.9328000545501709]","[-0.0007634070352651179,0.005218412261456251,-4.127703869016841e-05]","[-0.050331998616456985,-0.691565990447998,9.731748580932617]",,,0.210714281,2065,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704670979,a55a01015400202271ca4700c3a8b73ebc3377bcde7d00bdfccb6e3f611f48ba37ffaa3be2202db8ed284ebd780a31bf3eb51b417cc5573e00100145030136a107000000000000000000000000000000000000000000000000000000000000006a51,8,392,0,0,0
2026-08-11T09:31:49.837792+00:00,1228105.305469944,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8737,4704891,,,,,,,,,,,,"[0.35871127247810364,-0.015099012292921543,-0.03135502338409424,0.9327996373176575]","[0.00044921282096765935,0.004602136556059122,0.001200053608044982]","[-0.05514099821448326,-0.6889190077781677,9.746047973632812]",,,0.210714281,2065,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704670979,a55a0101540021227bca470001a9b73ed96177bc206e00bdf5cb6e3f5384eb3985cd963b1e4b9d3a87db61bdff5c30bfd0ef1b417cc5573e00100145030136a10700000000000000000000000000000000000000000000000000000000000000eb52,10,490,0,0,0
2026-08-11T09:31:49.848404+00:00,1228105.316152235,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8738,4704901,,,,,,,,,,,,"[0.35871225595474243,-0.015114011242985725,-0.031335022300481796,0.9327996373176575]","[-0.00015149457613006234,0.005846032872796059,0.0005627814098261297]","[-0.05750900134444237,-0.6791399717330933,9.755470275878906]",,,0.210736603,2065.21875,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704736515,a55a01015400222285ca470022a9b73ec2a077bc275900bdf5cb6e3f84da1eb91490bf3b9f87133a8f8e6bbd1edc2dbf68161c4156cb573e80130145030137a1070000000000000000000000000000000000000000000000000000000000000021bd,12,588,0,0,0
2026-08-11T09:31:49.858254+00:00,1228105.325961023,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8739,4704911,,,,,,,,,,,,"[0.3587132394313812,-0.015135008841753006,-0.031315021216869354,0.9327995777130127]","[0.0004586027062032372,0.006489081773906946,0.0023897746577858925]","[-0.06948599964380264,-0.6837850213050842,9.762598991394043]",,,0.210736603,2065.21875,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704736515,a55a0101540023228fca470043a9b73ed4f877bc2e4400bdf4cb6e3f9d70f0395da2d43bc49d1c3bad4e8ebd890c2fbf9b331c4156cb573e80130145030137a107000000000000000000000000000000000000000000000000000000000000002247,14,686,0,0,0
2026-08-11T09:31:49.867793+00:00,1228105.335490213,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8740,4704921,,,,,,,,,,,,"[0.3587091267108917,-0.015156005509197712,-0.03129700943827629,0.9328014850616455]","[-0.000761487171985209,0.0058576916344463825,0.0011705399956554174]","[-0.04556199908256531,-0.6833869814872742,9.743678092956543]",,,0.210736603,2065.21875,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704736515,a55a01015400242299ca4700b9a8b73ee55078bc4b3100bd14cc6e3f8a9e47bae1f1bf3bce6c993a389f3abd73f22ebf1be61b4156cb573e80130145030137a107000000000000000000000000000000000000000000000000000000000000003cab,16,784,0,0,0
2026-08-11T09:31:49.877687+00:00,1228105.345422675,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8741,4704931,,,,,,,,,,,,"[0.35871005058288574,-0.015178002417087555,-0.03128400817513466,0.9328011870384216]","[-0.000761487171985209,0.0058576916344463825,0.0011705399956554174]","[-0.062258001416921616,-0.6816700100898743,9.745858192443848]",,,0.210736603,2065.21875,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704736515,a55a010154002522a3ca4700d8a8b73e28ad78bca92300bd0fcc6e3f8a9e47bae1f1bf3bce6c993a3f027fbded812ebf09ef1b4156cb573e80130145030137a107000000000000000000000000000000000000000000000000000000000000005f8e,18,882,0,0,0
2026-08-11T09:31:49.888248+00:00,1228105.355941492,motor_mapping_M1_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,8742,4704941,,,,,,,,,,,,"[0.3587062954902649,-0.015196013264358044,-0.03126602992415428,0.9328029751777649]","[0.0004586027062032372,0.006489081773906946,0.0023897746577858925]","[-0.06709200143814087,-0.6936749815940857,9.745980262756348]",,,0.210766897,2065.51562,,,"[9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2704736515,a55a010154002622adca47005aa8b73eb3f878bccf1000bd2dcc6e3f9d70f0395da2d43bc49d1c3b886789bdaf9431bf89ef1b4147d3573e40180145030137a10700000000000000000000000000000000000000000000000000000000000000cc27,20,980,0,0,0
