host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:24:05.696232+00:00,10220.974195718,2.913455679,30,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:05.736645+00:00,10221.010573058,2.949444604,31,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:05.759202+00:00,10221.038562082,2.981444640,32,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:05.798712+00:00,10221.076678178,3.017433564,33,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:05.827727+00:00,10221.106095453,3.049433599,34,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:05.859633+00:00,10221.138245646,3.081455856,35,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:05.898741+00:00,10221.176420571,3.117444779,36,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:05.929849+00:00,10221.207630703,3.149455924,37,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:05.967797+00:00,10221.245036937,3.185444847,38,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.003209+00:00,10221.281338520,3.217455992,39,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.043565+00:00,10221.321306664,3.253444914,40,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.073402+00:00,10221.352063926,3.285444947,41,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.102697+00:00,10221.380022358,3.321444980,42,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.134363+00:00,10221.413295295,3.353445013,43,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.164081+00:00,10221.443406325,3.385456156,44,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.206828+00:00,10221.484637309,3.421445077,45,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.233361+00:00,10221.512087772,3.453445109,46,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.268324+00:00,10221.547465852,3.489445141,47,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.307475+00:00,10221.580514820,3.521456283,48,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.335802+00:00,10221.614359935,3.557434092,49,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.369152+00:00,10221.646882238,3.589445234,50,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.399416+00:00,10221.677551822,3.621456376,51,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.439142+00:00,10221.716533464,3.657445295,52,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.468463+00:00,10221.747211730,3.689456436,53,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.509071+00:00,10221.786419565,3.725445355,54,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.542921+00:00,10221.817455272,3.757445385,55,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.577309+00:00,10221.854991783,3.793445414,56,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.606409+00:00,10221.884780909,3.825445443,57,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.647229+00:00,10221.925388453,3.861445472,58,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.673876+00:00,10221.951653485,3.893445501,59,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.707189+00:00,10221.986123543,3.925456640,60,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.739980+00:00,10222.018347131,3.961446375,61,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.773383+00:00,10222.051274082,3.993458326,62,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.812037+00:00,10222.089724156,4.029448048,63,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.842168+00:00,10222.120251624,4.061448874,64,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.880015+00:00,10222.155844600,4.097449694,65,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.912825+00:00,10222.190384750,4.129450507,66,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.948920+00:00,10222.226456564,4.165440202,67,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:06.985155+00:00,10222.262965398,4.197452113,68,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.017668+00:00,10222.294120533,4.229464018,69,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.046412+00:00,10222.323607991,4.265453694,70,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.076639+00:00,10222.354478650,4.297465586,71,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.119602+00:00,10222.397315379,4.333455250,72,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.153118+00:00,10222.429014609,4.365467130,73,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.181559+00:00,10222.460456191,4.401445670,74,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.215244+00:00,10222.492861325,4.433457537,75,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.246165+00:00,10222.524629138,4.465469398,76,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.284548+00:00,10222.562281194,4.501459031,77,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.315681+00:00,10222.593562740,4.533470880,78,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.350430+00:00,10222.628238596,4.569460501,79,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.380508+00:00,10222.658848845,4.601461228,80,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.417384+00:00,10222.694608833,4.637461949,81,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.453664+00:00,10222.731658293,4.669462664,82,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.489271+00:00,10222.765470426,4.705475333,83,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.517300+00:00,10222.796163946,4.737465873,84,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.550446+00:00,10222.827996958,4.769467511,85,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.587856+00:00,10222.866078733,4.805469136,86,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.616587+00:00,10222.895214519,4.837470748,87,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.653299+00:00,10222.931355222,4.873472347,88,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.685219+00:00,10222.963961259,4.905473933,89,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.726148+00:00,10223.001750848,4.941464395,90,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.755212+00:00,10223.034479466,4.973477067,91,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:24:07.786055+00:00,10223.063144258,5.005489726,92,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
