host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:00:29.198611+00:00,8804.475890646,5.186114020,74,1280,480,289.443166,236.874367,30,139,2173,nan,nan,0,0,0
2026-08-12T12:00:29.239803+00:00,8804.517371323,5.222104255,75,1280,480,289.347450,237.132514,29,139,2196,nan,nan,0,0,0
2026-08-12T12:00:29.261467+00:00,8804.540660933,5.254116701,76,1280,480,289.183636,237.008636,29,138,2200,nan,nan,0,0,0
2026-08-12T12:00:29.311888+00:00,8804.586407559,5.290106915,77,1280,480,288.961573,236.749096,29,138,2212,nan,nan,0,0,0
2026-08-12T12:00:29.328427+00:00,8804.607222234,5.322119340,78,1280,480,288.729497,236.255551,30,138,2207,nan,nan,0,0,0
2026-08-12T12:00:29.372988+00:00,8804.648022162,5.358109532,79,1280,480,288.707350,236.342105,30,138,2204,nan,nan,0,0,0
2026-08-12T12:00:29.398956+00:00,8804.677169411,5.390110825,80,1280,480,288.594792,236.285062,29,138,2189,nan,nan,0,0,0
2026-08-12T12:00:29.436282+00:00,8804.713894305,5.426123219,81,1280,480,288.503436,236.283097,30,138,2183,nan,nan,0,0,0
2026-08-12T12:00:29.465923+00:00,8804.742843375,5.458113380,82,1280,480,288.412357,236.381236,30,139,2185,nan,nan,0,0,0
2026-08-12T12:00:29.498693+00:00,8804.775587582,5.490125753,83,1280,480,288.354662,236.552559,30,138,2188,nan,nan,0,0,0
2026-08-12T12:00:29.534198+00:00,8804.811266464,5.526115894,84,1280,480,288.293315,236.681219,30,139,2199,nan,nan,0,0,0
2026-08-12T12:00:29.565101+00:00,8804.843139963,5.558128247,85,1280,480,288.174920,236.684234,30,139,2201,nan,nan,0,0,0
2026-08-12T12:00:29.606913+00:00,8804.883908274,5.594118368,86,1280,480,287.981949,236.601986,30,139,2216,nan,nan,0,0,0
2026-08-12T12:00:29.634382+00:00,8804.912046585,5.626119483,87,1280,480,287.779122,236.478047,30,141,2232,nan,nan,0,0,0
2026-08-12T12:00:29.678384+00:00,8804.954213594,5.662120589,88,1280,480,287.644898,236.741497,30,138,2205,nan,nan,0,0,0
2026-08-12T12:00:29.706237+00:00,8804.984900914,5.694143908,89,1280,480,287.599727,237.021403,30,138,2196,nan,nan,0,0,0
2026-08-12T12:00:29.749689+00:00,8805.025467792,5.730111663,90,1280,480,287.549841,237.219390,30,139,2197,nan,nan,0,0,0
2026-08-12T12:00:29.773143+00:00,8805.051454713,5.762123854,91,1280,480,287.484738,237.251936,30,139,2195,nan,nan,0,0,0
2026-08-12T12:00:29.810286+00:00,8805.085808822,5.794136036,92,1280,480,287.445409,237.415715,30,139,2189,nan,nan,0,0,0
2026-08-12T12:00:29.836660+00:00,8805.114615033,5.830125987,93,1280,480,287.428115,237.770881,30,139,2191,nan,nan,0,0,0
2026-08-12T12:00:29.871388+00:00,8805.146629058,5.862127041,94,1280,480,287.413541,237.692589,30,138,2186,nan,nan,0,0,0
2026-08-12T12:00:29.906769+00:00,8805.184188106,5.898128087,95,1280,480,287.428571,237.793702,30,138,2191,nan,nan,0,0,0
