host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T13:28:04.981044+00:00,14060.259898231,3.557338347,47,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.009990+00:00,14060.288936654,3.589349477,48,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.047431+00:00,14060.326038747,3.625338385,49,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.077351+00:00,14060.356561032,3.657338404,50,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.113516+00:00,14060.392384022,3.693327312,51,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.147557+00:00,14060.425512197,3.725371775,52,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.177352+00:00,14060.456283885,3.757338461,53,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.214711+00:00,14060.493383218,3.793338480,54,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.251440+00:00,14060.526638098,3.825349609,55,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.287759+00:00,14060.565331407,3.861327405,56,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.317940+00:00,14060.595926067,3.893338534,57,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.357836+00:00,14060.635890702,3.929327441,58,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.382696+00:00,14060.660970971,3.961338570,59,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.422134+00:00,14060.700665782,3.997271921,60,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.449380+00:00,14060.728679109,4.029327495,61,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.483302+00:00,14060.761387364,4.061338623,62,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.520815+00:00,14060.797854748,4.097338640,63,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.552314+00:00,14060.830958875,4.129338657,64,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.587641+00:00,14060.866696676,4.165338674,65,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.621535+00:00,14060.896818106,4.197338691,66,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.656096+00:00,14060.933922180,4.233327597,67,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.687288+00:00,14060.964513251,4.265327614,68,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.721103+00:00,14060.997093190,4.297338741,69,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.752505+00:00,14061.031915561,4.333338757,70,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.787222+00:00,14061.065321771,4.365338773,71,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.826927+00:00,14061.105011095,4.401338789,72,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.857244+00:00,14061.136268047,4.433338805,73,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.889548+00:00,14061.167734317,4.469338821,74,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.930295+00:00,14061.207743639,4.501338837,75,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.959518+00:00,14061.238306401,4.537327742,76,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:05.991470+00:00,14061.269156646,4.569338868,77,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.030230+00:00,14061.308531418,4.601338883,78,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.060382+00:00,14061.339475610,4.637338898,79,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.093186+00:00,14061.371874452,4.669350024,80,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.125637+00:00,14061.403947515,4.705338928,81,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.164517+00:00,14061.442824160,4.737338943,82,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.194361+00:00,14061.473471145,4.773338958,83,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.234129+00:00,14061.512668618,4.805327862,84,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.264538+00:00,14061.543746375,4.841327876,85,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:28:06.294363+00:00,14061.573643846,4.873339001,86,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
