host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T13:29:14.449130+00:00,14129.724029566,2.098727107,55,1280,480,219.983482,221.616264,33,139,2361,nan,nan,0,0,0
2026-08-12T13:29:14.484896+00:00,14129.762905778,2.130749329,56,1280,480,220.036456,221.344214,31,138,2359,nan,nan,0,0,0
2026-08-12T13:29:14.514448+00:00,14129.792465814,2.166738218,57,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T13:29:14.549949+00:00,14129.826428658,2.198749329,58,1280,480,220.170330,220.702451,33,139,2366,nan,nan,0,0,0
2026-08-12T13:29:14.583950+00:00,14129.860850427,2.234738218,59,1280,480,220.334177,220.483122,33,139,2370,nan,nan,0,0,0
2026-08-12T13:29:14.623026+00:00,14129.898638935,2.266738218,60,1280,480,220.442755,219.994508,33,139,2367,nan,nan,0,0,0
2026-08-12T13:29:14.663096+00:00,14129.936796005,2.302738218,61,1280,480,220.614640,220.105175,33,139,2377,nan,nan,0,0,0
2026-08-12T13:29:14.681048+00:00,14129.960401547,2.334738218,62,1280,480,220.712248,220.134228,33,139,2384,nan,nan,0,0,0
2026-08-12T13:29:14.725092+00:00,14129.999800467,2.370738218,63,1280,480,220.869895,220.404632,33,139,2375,nan,nan,0,0,0
2026-08-12T13:29:14.755440+00:00,14130.030051266,2.402727107,64,1280,480,221.052744,220.780519,34,139,2351,nan,nan,0,0,0
2026-08-12T13:29:14.786682+00:00,14130.062292665,2.434749329,65,1280,480,221.121238,220.821958,34,138,2359,nan,nan,0,0,0
2026-08-12T13:29:14.819646+00:00,14130.096997254,2.470738218,66,1280,480,221.131224,221.532911,35,139,2370,nan,nan,0,0,0
2026-08-12T13:29:14.856452+00:00,14130.130844855,2.502738218,67,1280,480,221.111630,222.018676,34,138,2356,nan,nan,0,0,0
2026-08-12T13:29:14.890259+00:00,14130.168467792,2.538749329,68,1280,480,220.866245,222.110127,32,138,2370,nan,nan,0,0,0
2026-08-12T13:29:14.922362+00:00,14130.199081831,2.570738218,69,1280,480,220.632266,222.490312,33,138,2374,nan,nan,0,0,0
