host_time_utc,host_monotonic_s,phase,requested_armed,requested_channels_forward_right_down_yaw,sent,transport_open,session_confirmed,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,command_count,rejected_command_count,round_trip_ms,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,yaw_rad,yaw_rate_rad_s,depth_m,pressure_pa,received_channels_forward_right_down_yaw,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available,vision_fresh,vision_age_s,vision_count,vision_stamp_s,vision_frame_id,vision_position_xyz_m,vision_quat_xyzw,vision_covariance_diag,vision_status_age_s,vision_status_count,vision_detected,vision_detected_ids,vision_pnp_valid,vision_pnp_reprojection_error_px,vision_decision_margin,vision_detection_fps,refracted_status_age_s,refracted_status_count,refracted_mode,refracted_valid,refracted_residual_m,refracted_reject_reason,telemetry_protocol,udp_source,telemetry_status_flags,raw_frame_hex,udp_datagram_count,udp_byte_count,parser_dropped_bytes,parser_crc_errors,parser_decode_errors
2026-08-11T08:40:12.501553+00:00,1225007.969307558,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26677,1607491,,,,,,,,,,,,"[0.8840622901916504,-0.02825397439301014,0.016886984929442406,-0.4662085771560669]","[-0.0031765690073370934,0.0030695979949086905,-0.023258065804839134]","[-0.03269699960947037,-0.6693069934844971,9.724427223205566]",,,0.211232454,2070.07812,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400356843871800e851623fe174e7bc93568a3ce4b2eebefc2d50bb4f2b493bb387bebc4aed05bdb4572bbf41971b41524d583e40610145030100a000000000000000000000000000000000000000000000000000000000000000007352,1180,57820,0,0,0
2026-08-11T08:40:12.510822+00:00,1225007.978528467,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26678,1607501,,,,,,,,,,,,"[0.8840571045875549,-0.02825699932873249,0.016896001994609833,-0.4662179946899414]","[-0.003184039145708084,0.0018219143385067582,-0.023235952481627464]","[-0.023920999839901924,-0.6604539752006531,9.729196548461914]",,,0.211232454,2070.07812,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a0101540036684d8718009151623f397be7bc7c698a3c20b4eebe50ab50bb4dcdee3a5359bebcf9f5c3bc831329bfcaaa1b41524d583e40610145030100a00000000000000000000000000000000000000000000000000000000000000000f39e,1182,57918,0,0,0
2026-08-11T08:40:12.521622+00:00,1225007.989342348,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26679,1607511,,,,,,,,,,,,"[0.8840535879135132,-0.028264988213777542,0.016903992742300034,-0.466223806142807]","[-0.0031765690073370934,0.0030695979949086905,-0.023258065804839134]","[-0.019176999107003212,-0.6652860045433044,9.729320526123047]",,,0.211232454,2070.07812,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a010154003768578718005651623ffa8be7bc3e7a8a3ce3b4eebefc2d50bb4f2b493bb387bebc15199dbc2f502abf4cab1b41524d583e40610145030100a00000000000000000000000000000000000000000000000000000000000000000a68c,1184,58016,0,0,0
2026-08-11T08:40:12.530739+00:00,1225007.998478182,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26680,1607521,,,,,,,,,,,,"[0.884049117565155,-0.02827097475528717,0.016911985352635384,-0.4662315845489502]","[-0.003184039145708084,0.0018219143385067582,-0.023235952481627464]","[-0.023917000740766525,-0.6678529977798462,9.717309951782227]",,,0.211232454,2070.07812,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a010154003868618718000b51623f8898e7bc018b8a3ce8b5eebe50ab50bb4dcdee3a5359bebc96edc3bc6af82abf1a7a1b41524d583e40610145030100a0000000000000000000000000000000000000000000000000000000000000000077d9,1186,58114,0,0,0
2026-08-11T08:40:12.540643+00:00,1225008.008402453,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26681,1607531,,,,,,,,,,,,"[0.8840447068214417,-0.028276966884732246,0.016917981207370758,-0.46623948216438293]","[-0.0023669458460062742,0.0026484502013772726,-0.023245761170983315]","[-0.016773000359535217,-0.6629160046577454,9.727714538574219]",,,0.211184636,2069.60938,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a0101540039686b871800c150623f19a5e7bc94978a3cf1b6eebec31e1bbb9f912d3be56dbebc886789bcddb429bfb8a41b41c940583ec0590145030100a000000000000000000000000000000000000000000000000000000000000000005cf7,1188,58212,0,0,0
2026-08-11T08:40:12.550798+00:00,1225008.018548000,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26682,1607541,,,,,,,,,,,,"[0.8840423226356506,-0.028278976678848267,0.01692398451268673,-0.46624356508255005]","[-0.003174649318680167,0.003708859905600548,-0.02204621396958828]","[-0.021490000188350677,-0.6582059860229492,9.719594955444336]",,,0.211184636,2069.60938,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a010154003a68758718009950623f50a9e7bc2ba48a3c7ab7eebec70d50bb5810733b439ab4bccc0bb0bc308028bf76831b41c940583ec0590145030100a0000000000000000000000000000000000000000000000000000000000000000025a0,1190,58310,0,0,0
2026-08-11T08:40:12.561302+00:00,1225008.029064394,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26683,1607551,,,,,,,,,,,,"[0.8840383887290955,-0.02827897109091282,0.0169379822909832,-0.46625053882598877]","[-0.003778184298425913,0.004321208689361811,-0.023283878341317177]","[-0.02152399905025959,-0.6629800200462341,9.722063064575195]",,,0.211184636,2069.60938,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a010154003b687f8718005750623f4da9e7bc86c18a3c64b8eebe6a9b77bbed988d3bd5bdbebc1953b0bc0fb929bf928d1b41c940583ec0590145030100a00000000000000000000000000000000000000000000000000000000000000000b678,1192,58408,0,0,0
2026-08-11T08:40:12.570876+00:00,1225008.038510013,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26684,1607561,,,,,,,,,,,,"[0.8840339779853821,-0.028289981186389923,0.01695398800075054,-0.46625766158103943]","[-0.004389084409922361,0.004340563900768757,-0.022064663469791412]","[-0.016769999638199806,-0.6678490042686462,9.719789505004883]",,,0.211184636,2069.60938,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a010154003c68898718000d50623f64c0e7bc17e38a3c53b9eebe4fd28fbb4a3b8e3bf4c0b4bc3d6189bc27f82abf42841b41c940583ec0590145030100a000000000000000000000000000000000000000000000000000000000000000007a91,1194,58506,0,0,0
2026-08-11T08:40:12.580795+00:00,1225008.048537581,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26685,1607571,,,,,,,,,,,,"[0.8840316534042358,-0.028299987316131592,0.016971992328763008,-0.46626079082489014]","[-0.0056129093281924725,0.0030853236094117165,-0.02327282913029194]","[-0.026294000446796417,-0.6678789854049683,9.714884757995605]",,,0.211184636,2069.60938,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a010154003d6893871800e64f623f60d5e7bcd9088b3cbcb9eebe7fecb7bb24334a3ba9a6bebc8466d7bc1efa2abf2b701b41c940583ec0590145030100a000000000000000000000000000000000000000000000000000000000000000006be1,1196,58604,0,0,0
2026-08-11T08:40:12.592123+00:00,1225008.059831901,imu_depth_observation,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,26686,1607581,,,,,,,,,,,,"[0.8840292096138,-0.02830497734248638,0.016986984759569168,-0.46626463532447815]","[-0.002763641532510519,0.004319794476032257,-0.022870080545544624]","[-0.02160000056028366,-0.6692109704017639,9.734148979187012]",,,0.211092144,2068.70288,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a010154003e689d871800bd4f623fd7dfe7bc4a288b3c3dbaeebe361e35bb108d8d3b095abbbc7cf2b0bc69512bbf13bf1b418a28583e3f4b0145030100a00000000000000000000000000000000000000000000000000000000000000000e800,1198,58702,0,0,0
