host_time_utc,host_monotonic_s,gst_pts_s,frame_index,image_width_px,image_height_px,left_stem_x_px,left_stem_y_px,left_stem_width_px,left_stem_height_px,left_stem_area_px,right_stem_x_px,right_stem_y_px,right_stem_width_px,right_stem_height_px,right_stem_area_px
2026-08-12T12:00:54.039527+00:00,8829.317672015,8.446818015,41,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.078924+00:00,8829.356688758,8.482818337,42,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.106130+00:00,8829.384535364,8.514829767,43,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.140529+00:00,8829.419402679,8.550818973,44,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.183624+00:00,8829.460835508,8.582830398,45,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.211230+00:00,8829.489307790,8.618808488,46,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.242961+00:00,8829.520510842,8.650831019,47,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.282966+00:00,8829.561050286,8.686820215,48,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.311023+00:00,8829.589020352,8.718820519,49,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.343511+00:00,8829.621069273,8.750843193,50,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.387159+00:00,8829.662704112,8.786843642,51,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.415734+00:00,8829.693592340,8.818821865,52,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.446899+00:00,8829.724208311,8.854822307,53,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.479976+00:00,8829.756463556,8.886822745,54,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.517956+00:00,8829.796311602,8.922834291,55,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.550056+00:00,8829.827345947,8.954823611,56,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.588461+00:00,8829.866609086,8.990812928,57,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.615417+00:00,8829.893244012,9.022824463,58,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.650281+00:00,8829.927973627,9.054835995,59,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.686769+00:00,8829.964378544,9.090825302,60,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.715236+00:00,8829.992863229,9.122836827,61,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.751087+00:00,8830.028915084,9.158826127,62,1280,480,217.138468,234.549082,35,139,2506,nan,nan,0,0,0
2026-08-12T12:00:54.783079+00:00,8830.060950462,9.190837646,63,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.820359+00:00,8830.098151646,9.226815828,64,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.849348+00:00,8830.127785374,9.258816229,65,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.882063+00:00,8830.160703389,9.290838849,66,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.917781+00:00,8830.195342415,9.326828133,67,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:54.951486+00:00,8830.229231544,9.358828525,68,1280,480,222.512951,231.829670,38,139,2548,nan,nan,0,0,0
2026-08-12T12:00:54.987306+00:00,8830.264331856,9.394828913,69,1280,480,222.856689,232.022231,38,139,2519,nan,nan,0,0,0
2026-08-12T12:00:55.020664+00:00,8830.296796752,9.426829298,70,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.062726+00:00,8830.337101218,9.462829680,71,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.090151+00:00,8830.368024219,9.494818948,72,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.122199+00:00,8830.399016111,9.530830435,73,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.156100+00:00,8830.430295828,9.562819697,74,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.196455+00:00,8830.472258496,9.594842289,75,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.221282+00:00,8830.500191688,9.630831545,76,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.254188+00:00,8830.532123485,9.662843020,77,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.291680+00:00,8830.568664479,9.698832270,78,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.320644+00:00,8830.598871377,9.730832628,79,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.362859+00:00,8830.640126716,9.766832984,80,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.397306+00:00,8830.673863276,9.798832509,81,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.421892+00:00,8830.700015537,9.830843148,82,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.459664+00:00,8830.736787744,9.866853791,83,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.492515+00:00,8830.766881724,9.898842216,84,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.529868+00:00,8830.807397713,9.934830645,85,1280,480,215.605526,227.959708,34,142,2606,nan,nan,0,0,0
2026-08-12T12:00:55.560927+00:00,8830.837676738,9.966841299,86,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.600824+00:00,8830.877720481,10.002829735,87,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.631473+00:00,8830.908293207,10.034829286,88,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.665866+00:00,8830.940302218,10.070839951,89,1280,480,216.340560,228.294442,34,139,2537,nan,nan,0,0,0
2026-08-12T12:00:55.702083+00:00,8830.979202524,10.102828398,90,1280,480,216.605825,228.286990,34,142,2575,nan,nan,0,0,0
2026-08-12T12:00:55.728594+00:00,8831.004701879,10.134839070,91,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.762449+00:00,8831.039747240,10.170827524,92,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
2026-08-12T12:00:55.793203+00:00,8831.071295356,10.202838203,93,1280,480,217.121401,229.703891,34,139,2570,nan,nan,0,0,0
2026-08-12T12:00:55.835230+00:00,8831.111999171,10.238826664,94,1280,480,nan,nan,0,0,0,nan,nan,0,0,0
