host_time_utc,host_monotonic_s,phase,requested_armed,requested_channels_forward_right_down_yaw,sent,transport_open,session_confirmed,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,command_count,rejected_command_count,round_trip_ms,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,yaw_rad,yaw_rate_rad_s,depth_m,pressure_pa,received_channels_forward_right_down_yaw,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available,vision_fresh,vision_age_s,vision_count,vision_stamp_s,vision_frame_id,vision_position_xyz_m,vision_quat_xyzw,vision_covariance_diag,vision_status_age_s,vision_status_count,vision_detected,vision_detected_ids,vision_pnp_valid,vision_pnp_reprojection_error_px,vision_decision_margin,vision_detection_fps,refracted_status_age_s,refracted_status_count,refracted_mode,refracted_valid,refracted_residual_m,refracted_reject_reason,telemetry_protocol,udp_source,telemetry_status_flags,raw_frame_hex,udp_datagram_count,udp_byte_count,parser_dropped_bytes,parser_crc_errors,parser_decode_errors
2026-08-11T09:37:53.629319+00:00,1228469.097098197,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45117,5068691,,,,,,,,,,,,"[0.24871103465557098,-0.011282000690698624,-0.033914003521203995,0.9679180979728699]","[0.007586596999317408,-0.01321484800428152,0.04355514794588089]","[-0.026659000664949417,-0.7368329763412476,9.715893745422363]",,,0.212120533,2078.78125,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712207619,a55a010154003db093574d001bae7e3e24d838bc69e90abd7bc9773ffd98f83b178358bce266323dfa63dabc16a13cbf4d741b412036593e80ec01450301a9a107000000070000000700000000000000000000000000000000000000000000005f63,2,98,0,0,0
2026-08-11T09:37:53.638411+00:00,1228469.106193566,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45118,5068701,,,,,,,,,,,,"[0.24848522245883942,-0.011218011379241943,-0.03388502821326256,0.9679778814315796]","[0.00880572758615017,-0.013012198731303215,0.04376266524195671]","[-0.09365200251340866,-0.7413679957389832,9.7655668258667]",,,0.212120533,2078.78125,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712207619,a55a010154003eb09d574d00e9727e3ec0cb37bc07cb0abd66cd773fe645103c1e3155bc7b40333d9fccbfbd4bca3dbfc33f1c412036593e80ec01450301a9a107000000070000000700000000000000000000000000000000000000000000009d2d,4,196,0,0,0
2026-08-11T09:37:53.649043+00:00,1228469.116818659,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45119,5068711,,,,,,,,,,,,"[0.24825824797153473,-0.01116001047194004,-0.03384903445839882,0.9680379629135132]","[0.008214391767978668,-0.00988133903592825,0.04431512951850891]","[-0.14156299829483032,-0.7328689694404602,9.834457397460938]",,,0.212247282,2080.02319,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712207619,a55a010154003fb0a7574d0069377e3e7ad836bc49a50abd56d1773fa895063c57e521bcc883353de4f510be4d9d3bbff0591d415a57593e5f0002450301a9a10700000007000000070000000000000000000000000000000000000000000000ceaf,6,294,0,0,0
2026-08-11T09:37:53.658530+00:00,1228469.126310360,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45120,5068721,,,,,,,,,,,,"[0.24802912771701813,-0.011101006530225277,-0.03381701931357384,0.968098521232605]","[0.00820694025605917,-0.011129023507237434,0.04433724656701088]","[-0.05074400082230568,-0.7414559721946716,9.773256301879883]",,,0.212247282,2080.02319,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712207619,a55a0101540040b0b1574d0059fb7d3effe035bcb7830abd4ed5773f6776063c825636bcf99a353df1d84fbd0fd03dbf425f1c415a57593e5f0002450301a9a10700000007000000070000000000000000000000000000000000000000000000a067,8,392,0,0,0
2026-08-11T09:37:53.668750+00:00,1228469.136455262,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45121,5068731,,,,,,,,,,,,"[0.24780118465423584,-0.01104100700467825,-0.03378502279520035,0.9681587219238281]","[0.008003906346857548,-0.01112771313637495,0.044336024671792984]","[0.009936999529600143,-0.7453129887580872,9.697249412536621]",,,0.212247282,2080.02319,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712207619,a55a0101540041b0bb574d0098bf7d3e57e534bc2a620abd40d9773fd122033c035136bcb199353dccce223cd5cc3ebfef271b415a57593e5f0002450301a9a1070000000700000007000000000000000000000000000000000000000000000037d1,10,490,0,0,0
2026-08-11T09:37:53.678486+00:00,1228469.146269702,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45122,5068741,,,,,,,,,,,,"[0.24757322669029236,-0.01097801048308611,-0.033754028379917145,0.9682188630104065]","[0.0075978380627930164,-0.011125096119940281,0.04433354362845421]","[0.037946999073028564,-0.7388479709625244,9.656696319580078]",,,0.212247282,2080.02319,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712273155,a55a0101540042b0c5574d00d6837d3e1ddd33bcaa410abd31dd773f49f7f83b094636bc1797353d506e1b3d24253dbfd4811a415a57593e5f0002450301aaa1070000000700000007000000000000000000000000000000000000000000000014ef,12,588,0,0,0
2026-08-11T09:37:53.688467+00:00,1228469.156253041,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45123,5068751,,,,,,,,,,,,"[0.2473440319299698,-0.010914001613855362,-0.033726003021001816,0.9682791233062744]","[0.008808554150164127,-0.012380649335682392,0.04436305910348892]","[-0.0575219988822937,-0.7209110260009766,9.69851303100586]",,,0.212247282,2080.02319,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712273155,a55a0101540043b0cf574d00c1477d3ea4d032bc47240abd24e1773fc151103c35d84abc0ab6353d309c6bbda08d38bf1c2d1b415a57593e5f0002450301aaa10700000007000000070000000000000000000000000000000000000000000000dda5,14,686,0,0,0
2026-08-11T09:37:53.699091+00:00,1228469.166835572,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45124,5068761,,,,,,,,,,,,"[0.24711112678050995,-0.010855005122721195,-0.033689018338918686,0.9683405160903931]","[0.008814210072159767,-0.011117537505924702,0.045563846826553345]","[-0.12716199457645416,-0.7357800006866455,9.805879592895508]",,,0.212327808,2080.8125,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712273155,a55a0101540044b0d9574d00b30a7d3e31d931bc7ffd09bd2ae5773f7a69103c552636bc28a13a3dc13602be145c3cbfe2e41c41766c593e000d02450301aaa107000000070000000700000000000000000000000000000000000000000000007ba5,16,784,0,0,0
2026-08-11T09:37:53.708824+00:00,1228469.176312586,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45125,5068771,,,,,,,,,,,,"[0.2468772679567337,-0.01079501025378704,-0.03365403786301613,0.9684020280838013]","[0.009430764243006706,-0.009873781353235245,0.045545417815446854]","[-0.06740199774503708,-0.7341629862785339,9.77295970916748]",,,0.212327808,2080.8125,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712273155,a55a0101540045b0e3574d0065cd7c3e8edd30bcd1d809bd32e9773f7e831a3ca4c521bcd58d3a3d0f0a8abd1bf23bbf0b5e1c41766c593e000d02450301aaa107000000070000000700000000000000000000000000000000000000000000004482,18,882,0,0,0
2026-08-11T09:37:53.718533+00:00,1228469.186313683,motor_mapping_M4_positive_010,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,45126,5068781,,,,,,,,,,,,"[0.24664530158042908,-0.010735012590885162,-0.03361504152417183,0.968463122844696]","[0.008009560406208038,-0.009864618070423603,0.04553681239485741]","[-0.004414999857544899,-0.7401430010795593,9.71619701385498]",,,0.212327808,2080.8125,,,"[9.80908925027372e-45,9.80908925027372e-45,9.80908925027372e-45,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2712273155,a55a0101540046b0ed574d0096907c3ee8e12fbcedaf09bd33ed773f883a033c359f21bccf843a3db4ab90bb037a3dbf8b751b41766c593e000d02450301aaa10700000007000000070000000000000000000000000000000000000000000000795f,20,980,0,0,0
