host_time_utc,host_monotonic_s,phase,requested_armed,requested_channels_forward_right_down_yaw,sent,transport_open,session_confirmed,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,command_count,rejected_command_count,round_trip_ms,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,yaw_rad,yaw_rate_rad_s,depth_m,pressure_pa,received_channels_forward_right_down_yaw,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available,vision_fresh,vision_age_s,vision_count,vision_stamp_s,vision_frame_id,vision_position_xyz_m,vision_quat_xyzw,vision_covariance_diag,vision_status_age_s,vision_status_count,vision_detected,vision_detected_ids,vision_pnp_valid,vision_pnp_reprojection_error_px,vision_decision_margin,vision_detection_fps,refracted_status_age_s,refracted_status_count,refracted_mode,refracted_valid,refracted_residual_m,refracted_reject_reason,telemetry_protocol,udp_source,telemetry_status_flags,raw_frame_hex,udp_datagram_count,udp_byte_count,parser_dropped_bytes,parser_crc_errors,parser_decode_errors
2026-08-11T09:29:35.001069+00:00,1227970.468844042,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60789,4570051,,,,,,,,,,,,"[0.641913890838623,-0.024291973561048508,-0.024936970323324203,0.7659860253334045]","[0.0016484810039401054,0.00016570156731177121,-0.0036067580804228783]","[-0.12683099508285522,-0.6830819845199585,9.790714263916016]",,,0.210904822,2066.86743,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701263107,a55a0101540075edc3bb45007854243ff6ffc6bc9e48ccbca917443fd811d83a2dc02d395c5f6cbbfcdf01be76de2ebfc4a61c416ff7573ee12d0145030102a100000000000000000000000000000000000000000000000000000000000000005920,2,98,0,0,0
2026-08-11T09:29:35.011137+00:00,1227970.478913025,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60790,4570061,,,,,,,,,,,,"[0.6419168710708618,-0.024277983233332634,-0.024922983720898628,0.7659844756126404]","[0.0016522158402949572,0.0007895346498116851,-0.003617806127294898]","[-0.12059900164604187,-0.6800950169563293,9.83072280883789]",,,0.210904822,2066.86743,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701328643,a55a0101540076edcdbb4500aa54243f9fe2c6bc492bccbc8f17443f2a8fd83ac6f84e3ab7186dbb9cfcf6bdb51a2ebfa44a1d416ff7573ee12d0145030103a10000000000000000000000000000000000000000000000000000000000000000130c,4,196,0,0,0
2026-08-11T09:29:35.022165+00:00,1227970.489732904,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60791,4570071,,,,,,,,,,,,"[0.6419215798377991,-0.024260982871055603,-0.024908985942602158,0.7659814953804016]","[0.0004340459418017417,0.0007974060135893524,-0.003625206183642149]","[-0.06970600038766861,-0.6926739811897278,9.810704231262207]",,,0.210819498,2066.03125,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701328643,a55a0101540077edd7bb4500f954243ff8bec6bcee0dccbc5d17443fa990e3390309513ade946dbb05c28ebd155331bfa5f81c4111e1573e80200145030103a100000000000000000000000000000000000000000000000000000000000000001711,6,294,0,0,0
2026-08-11T09:29:35.031194+00:00,1227970.498904463,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60792,4570081,,,,,,,,,,,,"[0.6419257521629333,-0.024248993024230003,-0.024897992610931396,0.7659787535667419]","[0.0016484810039401054,0.00016570156731177121,-0.0036067580804228783]","[0.021344000473618507,-0.6752049922943115,9.722736358642578]",,,0.210819498,2066.03125,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701328643,a55a0101540078ede1bb45003f55243fd3a5c6bce0f6cbbc2f17443fd811d83a2dc02d395c5f6cbb9dd9ae3c3cda2cbf54901b4111e1573e80200145030103a100000000000000000000000000000000000000000000000000000000000000008abb,8,392,0,0,0
2026-08-11T09:29:35.041152+00:00,1227970.508896870,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60793,4570091,,,,,,,,,,,,"[0.6419306993484497,-0.024227989837527275,-0.024880992248654366,0.7659757733345032]","[0.002862915862351656,-0.0004660029080696404,-0.0035883099772036076]","[-0.0023870000150054693,-0.6756079792976379,9.688886642456055]",,,0.210819498,2066.03125,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701328643,a55a0101540079edebbb45009255243fc779c6bc39d3cbbcfd16443fc29f3b3bda51f4b9da296bbb376f1cbba5f42cbfae051b4111e1573e80200145030103a100000000000000000000000000000000000000000000000000000000000000008ae9,10,490,0,0,0
2026-08-11T09:29:35.051114+00:00,1227970.518866821,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60794,4570101,,,,,,,,,,,,"[0.6419362425804138,-0.024211976677179337,-0.024862978607416153,0.7659722566604614]","[0.0012411909410730004,-3.961897891713306e-05,-0.0036055361852049828]","[-0.06942199915647507,-0.6815999746322632,9.748173713684082]",,,0.210819498,2066.03125,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701328643,a55a010154007aedf5bb4500ef55243f3258c6bc72adcbbcc216443f75afa23a8e2c26b8dc4a6cbb1f2d8ebd567d2ebf85f81b4111e1573e80200145030103a100000000000000000000000000000000000000000000000000000000000000005da4,12,588,0,0,0
2026-08-11T09:29:35.061958+00:00,1227970.529714601,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60795,4570111,,,,,,,,,,,,"[0.6419424414634705,-0.024199984967708588,-0.024858985096216202,0.765967607498169]","[-0.0007915766909718513,-0.00044240610441192985,-0.0036104752216488123]","[-0.12450499832630157,-0.6828359961509705,9.80752944946289]",,,0.210819498,2066.03125,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701394179,a55a010154007bedffbb45005756243f0c3fc6bc12a5cbbc7416443fd0814fbabef2e7b9b99d6cbb7afcfebd57ce2ebfa4eb1c4111e1573e80200145030104a10000000000000000000000000000000000000000000000000000000000000000ad3e,14,686,0,0,0
2026-08-11T09:29:35.071760+00:00,1227970.539519434,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60796,4570121,,,,,,,,,,,,"[0.6419469714164734,-0.024183981120586395,-0.024855976924300194,0.7659643888473511]","[0.0016522158402949572,0.0007895346498116851,-0.003617806127294898]","[-0.09350699931383133,-0.6878629922866821,9.803163528442383]",,,0.210778847,2065.63281,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701394179,a55a010154007ced09bc4500a356243f7c1dc6bcc39ecbbc3e16443f2a8fd83ac6f84e3ab7186dbb9980bfbdca1730bfc2d91c4169d6573e201a0145030104a100000000000000000000000000000000000000000000000000000000000000000e8d,16,784,0,0,0
2026-08-11T09:29:35.081152+00:00,1227970.548870989,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60797,4570131,,,,,,,,,,,,"[0.6419512629508972,-0.024168986827135086,-0.02484498731791973,0.7659616470336914]","[0.00043031093082390726,0.00017355555610265583,-0.003614140674471855]","[0.011761000379920006,-0.6848189830780029,9.720368385314941]",,,0.210778847,2065.63281,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701394179,a55a010154007ded13bc4500eb56243f0afec5bcb787cbbc1016443f5b9be13977fc353938db6cbb36b1403c4c502fbfa1861b4169d6573e201a0145030104a100000000000000000000000000000000000000000000000000000000000000005266,18,882,0,0,0
2026-08-11T09:29:35.091156+00:00,1227970.558907418,motor_mapping_M1_positive_005,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,60798,4570141,,,,,,,,,,,,"[0.6419535875320435,-0.024149980396032333,-0.024835985153913498,0.7659605145454407]","[0.002862915862351656,-0.0004660029080696404,-0.0035883099772036076]","[0.014379999600350857,-0.668615996837616,9.679380416870117]",,,0.210778847,2065.63281,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2701394179,a55a010154007eed1dbc45001257243f2ed6c5bcd674cbbcfd15443fc29f3b3bda51f4b9da296bbb179a6b3c6b2a2bbfbede1a4169d6573e201a0145030104a100000000000000000000000000000000000000000000000000000000000000006cdb,20,980,0,0,0
