host_time_utc,host_monotonic_s,phase,requested_armed,requested_channels_forward_right_down_yaw,sent,transport_open,session_confirmed,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,command_count,rejected_command_count,round_trip_ms,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,yaw_rad,yaw_rate_rad_s,depth_m,pressure_pa,received_channels_forward_right_down_yaw,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available,vision_fresh,vision_age_s,vision_count,vision_stamp_s,vision_frame_id,vision_position_xyz_m,vision_quat_xyzw,vision_covariance_diag,vision_status_age_s,vision_status_count,vision_detected,vision_detected_ids,vision_pnp_valid,vision_pnp_reprojection_error_px,vision_decision_margin,vision_detection_fps,refracted_status_age_s,refracted_status_count,refracted_mode,refracted_valid,refracted_residual_m,refracted_reject_reason
2026-08-11T13:52:45.297295+00:00,1243760.765178784,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.099940,10,1786456364.545541763,finsrov_overhead_camera,"[0.9598273059621575,0.49947371237605587,1.220177392250969]","[-0.03628909529132067,-0.003994622045726162,-0.13075476519320192,0.9907423156083119]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.050290,10,1,"[15,16]",1,0.023108,140.379669,91.596097,0.000194,10,air,1,0.147304,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.346789+00:00,1243760.814676345,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.149437,10,1786456364.545541763,finsrov_overhead_camera,"[0.9598273059621575,0.49947371237605587,1.220177392250969]","[-0.03628909529132067,-0.003994622045726162,-0.13075476519320192,0.9907423156083119]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.099788,10,1,"[15,16]",1,0.023108,140.379669,91.596097,0.049691,10,air,1,0.147304,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.397345+00:00,1243760.865237961,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.000048,11,1786456364.741512060,finsrov_overhead_camera,"[0.9599224787681322,0.4994364471795612,1.2202511628065646]","[-0.03667291149098553,-0.0037974746478946974,-0.13051023439058204,0.9907612000216744]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.150349,10,1,"[15,16]",1,0.023108,140.379669,91.596097,0.100253,10,air,1,0.147304,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.447062+00:00,1243760.914952394,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049763,11,1786456364.741512060,finsrov_overhead_camera,"[0.9599224787681322,0.4994364471795612,1.2202511628065646]","[-0.03667291149098553,-0.0037974746478946974,-0.13051023439058204,0.9907612000216744]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.000142,11,1,"[15,16]",1,0.041356,142.210495,91.696104,0.149967,10,air,1,0.147304,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.497172+00:00,1243760.965060222,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.099871,11,1786456364.741512060,finsrov_overhead_camera,"[0.9599224787681322,0.4994364471795612,1.2202511628065646]","[-0.03667291149098553,-0.0037974746478946974,-0.13051023439058204,0.9907612000216744]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.050249,11,1,"[15,16]",1,0.041356,142.210495,91.696104,0.000153,11,air,1,0.154006,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.546825+00:00,1243761.014714086,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.149524,11,1786456364.741512060,finsrov_overhead_camera,"[0.9599224787681322,0.4994364471795612,1.2202511628065646]","[-0.03667291149098553,-0.0037974746478946974,-0.13051023439058204,0.9907612000216744]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.099903,11,1,"[15,16]",1,0.041356,142.210495,91.696104,0.049807,11,air,1,0.154006,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.597757+00:00,1243761.065641489,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.000082,12,1786456364.943181515,finsrov_overhead_camera,"[0.9600010849668694,0.49943890732857144,1.2202644800724765]","[-0.03626999454854723,-0.0036561787393963327,-0.13056549609605958,0.9907692824677519]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.150831,11,1,"[15,16]",1,0.041356,142.210495,91.696104,0.100734,11,air,1,0.154006,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.647064+00:00,1243761.114955843,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.049397,12,1786456364.943181515,finsrov_overhead_camera,"[0.9600010849668694,0.49943890732857144,1.2202644800724765]","[-0.03626999454854723,-0.0036561787393963327,-0.13056549609605958,0.9907692824677519]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.000115,12,1,"[15,16]",1,0.035255,143.007294,91.497878,0.150049,11,air,1,0.154006,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.697124+00:00,1243761.164983774,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.099425,12,1786456364.943181515,finsrov_overhead_camera,"[0.9600010849668694,0.49943890732857144,1.2202644800724765]","[-0.03626999454854723,-0.0036561787393963327,-0.13056549609605958,0.9907692824677519]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.050143,12,1,"[15,16]",1,0.035255,143.007294,91.497878,0.000115,12,air,1,0.156242,air_pinhole_pose_pressure_depth_z
2026-08-11T13:52:45.746862+00:00,1243761.214747070,m1_positive_direction,0,"[0.0,0.0,0.0,0.0]",0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.149188,12,1786456364.943181515,finsrov_overhead_camera,"[0.9600010849668694,0.49943890732857144,1.2202644800724765]","[-0.03626999454854723,-0.0036561787393963327,-0.13056549609605958,0.9907692824677519]","[0.0025,0.0025,0.0025,1000000.0,1000000.0,1000000.0]",0.099906,12,1,"[15,16]",1,0.035255,143.007294,91.497878,0.049879,12,air,1,0.156242,air_pinhole_pose_pressure_depth_z
