host_time_utc,host_monotonic_s,phase,requested_armed,requested_channels_forward_right_down_yaw,sent,transport_open,session_confirmed,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,command_count,rejected_command_count,round_trip_ms,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,yaw_rad,yaw_rate_rad_s,depth_m,pressure_pa,received_channels_forward_right_down_yaw,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available,vision_fresh,vision_age_s,vision_count,vision_stamp_s,vision_frame_id,vision_position_xyz_m,vision_quat_xyzw,vision_covariance_diag,vision_status_age_s,vision_status_count,vision_detected,vision_detected_ids,vision_pnp_valid,vision_pnp_reprojection_error_px,vision_decision_margin,vision_detection_fps,refracted_status_age_s,refracted_status_count,refracted_mode,refracted_valid,refracted_residual_m,refracted_reject_reason,telemetry_protocol,udp_source,telemetry_status_flags,raw_frame_hex,udp_datagram_count,udp_byte_count,parser_dropped_bytes,parser_crc_errors,parser_decode_errors
2026-08-11T09:22:05.693848+00:00,1227521.161535412,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15857,4120731,,,,,,,,,,,,"[0.7024149894714355,0.166797935962677,-0.21794290840625763,0.6567286849021912]","[0.0029682465828955173,0.016339126974344254,-0.0069441418163478374]","[5.091269016265869,-0.4795050024986267,8.37003231048584]",,,0.321704417,3152.70337,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f13d9be03e0078d1333f14cd2a3e6d2c5fbe5f1f283fea86423ba2d9853caf8be3bbadeba240ae81f5bea7eb054171b6a43e410b4545030100a000000000000000000000000000000000000000000000000000000000000000009d6a,1006,49294,0,0,0
2026-08-11T09:22:05.703725+00:00,1227521.171139292,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15858,4120741,,,,,,,,,,,,"[0.7024526000022888,0.1667908877134323,-0.217869833111763,0.6567144989967346]","[0.00417048204690218,0.013188911601901054,-0.008715825155377388]","[5.186951160430908,-0.48851698637008667,8.282508850097656]",,,0.32176736,3153.32007,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f23da5e03e00efd3333f3bcb2a3e45195fbe711e283f8aa8883b4e16583cd2cc0ebc81fba540e61efabe28850441b1bea43e1f154545030100a00000000000000000000000000000000000000000000000000000000000000000f928,1008,49392,0,0,0
2026-08-11T09:22:05.713657+00:00,1227521.181284832,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15859,4120751,,,,,,,,,,,,"[0.7024890184402466,0.16678591072559357,-0.21779489517211914,0.6567016839981079]","[0.004176136571913958,0.01445202436298132,-0.007515038829296827]","[5.206075191497803,-0.493708997964859,8.263612747192383]",,,0.32176736,3153.32007,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f33dafe03e0052d6333fedc92a3ea0055fbe9a1d283ff9d7883b2fc86c3cb740f6bb2b98a6406dc7fcbec2370441b1bea43e1f154545030100a0000000000000000000000000000000000000000000000000000000000000000019ab,1010,49490,0,0,0
2026-08-11T09:22:05.725259+00:00,1227521.192942900,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15860,4120761,,,,,,,,,,,,"[0.7025233507156372,0.1667788177728653,-0.21771778166294098,0.6566922664642334]","[0.005995921790599823,0.01319254282861948,-0.0074818432331085205]","[5.189451217651367,-0.49148300290107727,8.246599197387695]",,,0.32176736,3153.32007,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f43db9e03e0092d8333f11c82a3e69f15ebefc1c283f7079c43b8925583c402af5bbfc0fa640a9a3fbbe12f20341b1bea43e1f154545030100a0000000000000000000000000000000000000000000000000000000000000000042c0,1012,49588,0,0,0
2026-08-11T09:22:05.733482+00:00,1227521.201187914,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15861,4120771,,,,,,,,,,,,"[0.7025610208511353,0.1667778342962265,-0.21763277053833008,0.6566804051399231]","[0.006010739598423243,0.015033219009637833,-0.009960820898413658]","[5.086656093597412,-0.4826219975948334,8.32204818725586]",,,0.32176736,3153.32007,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f53dc3e03e000adb333fcfc72a3e20db5ebe351c283fbdf5c43be44d763cb63223bce3c5a2403b1af7be1c270541b1bea43e1f154545030100a00000000000000000000000000000000000000000000000000000000000000000dfbd,1014,49686,0,0,0
2026-08-11T09:22:05.743347+00:00,1227521.211052804,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15862,4120781,,,,,,,,,,,,"[0.7026004195213318,0.1667678952217102,-0.21753986179828644,0.6566715836524963]","[0.006623682100325823,0.01630781590938568,-0.007533435244113207]","[5.0816521644592285,-0.484050989151001,8.384382247924805]",,,0.32176736,3153.32007,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f63dcde03e009fdd333f34c52a3ec5c25ebea11b283f790bd93bf897853c09dbf6bbe59ca24088d5f7be6e260641b1bea43e1f154545030100a00000000000000000000000000000000000000000000000000000000000000000b88b,1016,49784,0,0,0
2026-08-11T09:22:05.753574+00:00,1227521.221278278,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15863,4120791,,,,,,,,,,,,"[0.7026360630989075,0.16676591336727142,-0.21744988858699799,0.656663715839386]","[0.00661891745403409,0.01503700576722622,-0.00934567954391241]","[5.103247165679932,-0.47485899925231934,8.36290454864502]",,,0.321773738,3153.38281,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f73dd7e03e00f5df333fafc42a3e2fab5ebe1d1b283f81e3d83bc65d763c9f1e19bccd4da340b820f3be75ce054187bfa43e20164545030100a00000000000000000000000000000000000000000000000000000000000000000cbc0,1018,49882,0,0,0
2026-08-11T09:22:05.763816+00:00,1227521.231488049,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15864,4120801,,,,,,,,,,,,"[0.7026790976524353,0.16676783561706543,-0.2173588126897812,0.6566473841667175]","[0.007839932106435299,0.015660682693123817,-0.008737904019653797]","[5.184629917144775,-0.4764789938926697,8.282303810119629]",,,0.321773738,3153.38281,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f83de1e03e00c7e2333f30c52a3e4f935ebe0b1a283f0f73003cd54a803c6d290fbc7de8a5400ef5f3be5184044187bfa43e20164545030100a0000000000000000000000000000000000000000000000000000000000000000033a2,1020,49980,0,0,0
2026-08-11T09:22:05.773317+00:00,1227521.241039540,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15865,4120811,,,,,,,,,,,,"[0.7027196288108826,0.16677279770374298,-0.21726371347904205,0.6566342115402222]","[0.007846372202038765,0.0162613894790411,-0.010583310388028622]","[5.189558029174805,-0.47471898794174194,8.241555213928223]",,,0.321773738,3153.38281,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400f93debe03e006fe5333f7dc62a3e617a5ebe2e19283f128e003c9b36853c9f652dbcdc10a6405e0ef3be69dd034187bfa43e20164545030100a0000000000000000000000000000000000000000000000000000000000000000010d2,1022,50078,0,0,0
2026-08-11T09:22:05.782852+00:00,1227521.250535723,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15866,4120821,,,,,,,,,,,,"[0.7027639746665955,0.16676783561706543,-0.21716278791427612,0.6566213965415955]","[0.00661802664399147,0.01504470407962799,-0.00873423833400011]","[5.105882167816162,-0.4685699939727783,8.302871704101562]",,,0.321773738,3153.38281,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400fa3df5e03e0057e8333f30c52a3eec5f5ebe5718283f08dcd83b107e763c0d1a0fbc6363a34068e8efbe90d8044187bfa43e20164545030100a00000000000000000000000000000000000000000000000000000000000000000ec5b,1024,50176,0,0,0
2026-08-11T09:22:05.792884+00:00,1227521.260616512,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15867,4120831,,,,,,,,,,,,"[0.7028055191040039,0.1667707860469818,-0.21706873178482056,0.6566072106361389]","[0.007840455509722233,0.015219079330563545,-0.010768699459731579]","[5.0715131759643555,-0.4676310122013092,8.3536376953125]",,,0.321773738,3153.38281,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400fb3dffe03e0010eb333ff6c52a3e44475ebe6917283f4175003c7259793c336f30bcd649a240556defbe80a8054187bfa43e20164545030100a000000000000000000000000000000000000000000000000000000000000000002d33,1026,50274,0,0,0
2026-08-11T09:22:05.802864+00:00,1227521.270562274,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15868,4120841,,,,,,,,,,,,"[0.702849268913269,0.16677391529083252,-0.21696887910366058,0.6565926671028137]","[0.007240114733576775,0.01689688116312027,-0.009986616671085358]","[5.086545944213867,-0.45754098892211914,8.388845443725586]",,,0.321876585,3154.39062,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400fc3d09e13e00eeed333fc8c62a3e172d5ebe7516283f7c3eed3b546b8a3ce89e23bcfcc4a240d042eabeb638064102cda43e40264545030100a00000000000000000000000000000000000000000000000000000000000000000b92c,1028,50372,0,0,0
2026-08-11T09:22:05.813400+00:00,1227521.281063906,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15869,4120851,,,,,,,,,,,,"[0.7028937935829163,0.16676989197731018,-0.21687984466552734,0.6565755009651184]","[0.004187219310551882,0.015668850392103195,-0.009982969611883163]","[5.163121223449707,-0.46635499596595764,8.308296203613281]",,,0.321876585,3154.39062,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400fd3d13e13e00d9f0333fbac52a3ec0155ebe5515283ff134893bf65b803c9c8f23bc4a38a54015c6eebec8ee044102cda43e40264545030100a00000000000000000000000000000000000000000000000000000000000000000c264,1030,50470,0,0,0
2026-08-11T09:22:05.824649+00:00,1227521.292039308,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15870,4120861,,,,,,,,,,,,"[0.7029356956481934,0.1667679399251938,-0.2167959064245224,0.6565587520599365]","[0.004788834601640701,0.01441724132746458,-0.009957156144082546]","[5.194326877593994,-0.4648990035057068,8.255858421325684]",,,0.321876585,3154.39062,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400fe3d1de13e0098f3333f37c52a3ebfff5dbe3c14283fa8eb9c3b4b366c3c572323bced37a6403e07eebeff17044102cda43e40264545030100a0000000000000000000000000000000000000000000000000000000000000000067e0,1032,50568,0,0,0
2026-08-11T09:22:05.833160+00:00,1227521.300696770,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15871,4120871,,,,,,,,,,,,"[0.7029814124107361,0.16675880551338196,-0.21671076118946075,0.6565402746200562]","[0.004997523035854101,0.015679044649004936,-0.008755129761993885]","[5.15765380859375,-0.46757200360298157,8.279464721679688]",,,0.321876585,3154.39062,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400ff3d27e13e0097f6333fd2c22a3e6de95dbe0613283f43c2a33b5771803cad710fbc800ba5409965efbeb078044102cda43e40264545030100a0000000000000000000000000000000000000000000000000000000000000000049b4,1034,50666,0,0,0
2026-08-11T09:22:05.843066+00:00,1227521.310633465,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15872,4120881,,,,,,,,,,,,"[0.7030225992202759,0.16674980521202087,-0.2166297286748886,0.656525194644928]","[0.00417419895529747,0.01381276361644268,-0.008726891130208969]","[5.101018905639648,-0.46322399377822876,8.336321830749512]",,,0.321913272,3154.75,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400003e31e13e004af9333f76c02a3e2fd45dbe0912283fb8c7883bee4e623c3cfb0ebc8c3ba340b22bedbe93610541d1d1a43e002c4545030100a000000000000000000000000000000000000000000000000000000000000000007455,1036,50764,0,0,0
2026-08-11T09:22:05.853179+00:00,1227521.320716768,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15873,4120891,,,,,,,,,,,,"[0.7030649781227112,0.16674092411994934,-0.2165459245443344,0.6565097570419312]","[0.002974704373627901,0.016939833760261536,-0.008789566345512867]","[5.065118789672852,-0.4453049898147583,8.395615577697754]",,,0.321913272,3154.75,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400013e3be13e0011fc333f22be2a3e37be5dbe0611283f42f3423b68c58a3c1d0210bc7415a24004ffe3be71540641d1d1a43e002c4545030100a00000000000000000000000000000000000000000000000000000000000000000bf42,1038,50862,0,0,0
2026-08-11T09:22:05.862898+00:00,1227521.330603428,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15874,4120901,,,,,,,,,,,,"[0.7031071186065674,0.1667289137840271,-0.2164638787508011,0.6564946174621582]","[0.0029588567558676004,0.014452180825173855,-0.00813388079404831]","[5.14401912689209,-0.4440320134162903,8.346129417419434]",,,0.321913272,3154.75,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400023e45e13e00d4fe333ffcba2a3eb5a85dbe0810283f61e9413bd7c86c3cf84305bcce9ba4402a58e3bebf890541d1d1a43e002c4545030100a00000000000000000000000000000000000000000000000000000000000000000b8f0,1040,50960,0,0,0
2026-08-11T09:22:05.873608+00:00,1227521.341273671,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15875,4120911,,,,,,,,,,,,"[0.7031489014625549,0.16672079265117645,-0.21639370918273926,0.6564751863479614]","[0.0017341242637485266,0.013204655610024929,-0.008730591274797916]","[5.20150899887085,-0.45520099997520447,8.262994766235352]",,,0.321913272,3154.75,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400033e4fe13e009101343fdbb82a3e50965dbec20e283f8e4be33a5758583cc10a0fbcc372a6401b10e9be3a350441d1d1a43e002c4545030100a0000000000000000000000000000000000000000000000000000000000000000054b6,1042,51058,0,0,0
2026-08-11T09:22:05.882973+00:00,1227521.350613877,pitch_nose_down_then_level,0,"[0.0,0.0,0.0,0.0]",0,1,0,1,0.000000,15876,4120921,,,,,,,,,,,,"[0.7031872868537903,0.16671082377433777,-0.21632477641105652,0.6564592719078064]","[0.0017341242637485266,0.013204655610024929,-0.008730591274797916]","[5.18722677230835,-0.457724004983902,8.250873565673828]",,,0.321913272,3154.75,,,"[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",,0,1,0,,,,,,,,,,,,,,,,,,,,,,finsim_v1_passive,192.168.0.2:49920,2684354819,a55a01015400043e59e13e001504343f3eb62a3e3e845dbeb70d283f8e4be33a5758583cc10a0fbcc3fda540cd5aeabe94030441d1d1a43e002c4545030100a00000000000000000000000000000000000000000000000000000000000000000331d,1044,51156,0,0,0
