host_time_utc,host_monotonic_s,phase,requested_forward,requested_right,requested_down,requested_yaw,requested_motor_index,requested_motor_throttle,requested_armed,sent,transport_open,session_confirmed,armed_confirmation_fresh,telemetry_fresh,telemetry_age_s,telemetry_sequence,mcu_tick_ms,state,telemetry_armed,telemetry_mpc_direct,telemetry_yaw_direct,telemetry_failsafe,command_status,reject_flags,last_command_session,last_command_sequence,last_command_crc,last_command_sender_time_ms,command_count,rejected_command_count,yaw_rad,yaw_rate_rad_s,imu_quat_wxyz,imu_angular_velocity_xyz_rad_s,imu_linear_acceleration_xyz_m_s2,depth_m,pressure_pa,received_channels,applied_motor_throttle_m1_m8,motor_rpm_m1_m8,rpm_valid_mask,execution_feedback_valid,rpm_available
2026-08-13T12:30:40.731420+00:00,97016.014694,roll_retest_disarmed_handshake,0.0000000,0.0000000,0.0000000,0.0000000,,,0,1,1,0,0,0,nan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2026-08-13T12:30:40.782465+00:00,97016.065325,roll_retest_disarmed_handshake,0.0000000,0.0000000,0.0000000,0.0000000,,,0,1,1,1,0,1,0.000000,917,45901,1,0,1,1,0,1,0,1836864083,0,63574,97016014,66,0,3.3957381,-0.0293062,"[0.1266230195760727,-0.00523399980738759,-0.03935600444674492,0.9911560416221619]","[0.004134021699428558,0.0016975945327430964,-0.029306156560778618]","[-0.005499000195413828,-0.7733370065689087,9.747859954833984]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",255,1,1
2026-08-13T12:30:40.833649+00:00,97016.116511,roll_retest_disarmed_handshake,0.0000000,0.0000000,0.0000000,0.0000000,,,0,1,1,1,0,1,0.000000,918,45951,1,0,1,1,0,1,0,1836864083,1,52670,97016065,67,0,3.3975978,-0.0306027,"[0.1275431215763092,-0.005306005012243986,-0.03917303681373596,0.9910449385643005]","[0.006602057255804539,0.006657156627625227,-0.030602743849158287]","[-0.010251999832689762,-0.7733889818191528,9.74300765991211]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",255,1,1
2026-08-13T12:30:40.885730+00:00,97016.167676,roll_retest_disarmed_handshake,0.0000000,0.0000000,0.0000000,0.0000000,,,0,1,1,1,0,1,0.000000,919,46001,1,0,1,1,0,1,0,1836864083,2,5787,97016117,68,0,3.3995113,-0.0318625,"[0.12848807871341705,-0.005429002922028303,-0.03891202434897423,0.9909325242042542]","[0.01149896252900362,0.010353310965001583,-0.03186245262622833]","[-0.00547399977222085,-0.7783679962158203,9.733540534973145]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",255,1,1
2026-08-13T12:30:40.886683+00:00,97016.169845,roll_only_closed_loop,0.0000000,0.0000000,0.0000000,0.0000000,,,1,1,1,1,0,1,0.001260,919,46001,1,0,1,1,0,1,0,1836864083,2,5787,97016117,68,0,3.3995113,-0.0318625,"[0.12848807871341705,-0.005429002922028303,-0.03891202434897423,0.9909325242042542]","[0.01149896252900362,0.010353310965001583,-0.03186245262622833]","[-0.00547399977222085,-0.7783679962158203,9.733540534973145]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",255,1,1
2026-08-13T12:30:40.938086+00:00,97016.219993,roll_only_closed_loop,0.0000000,0.0000000,0.0000000,0.0000000,,,1,1,1,1,1,1,0.000000,920,46051,2,1,1,1,0,1,0,1836864083,4,2917,97016169,70,0,3.4015012,-0.0318033,"[0.12946705520153046,-0.005646002944558859,-0.0385650098323822,0.9908174276351929]","[0.02307533100247383,0.010902426205575466,-0.03180333599448204]","[-0.03649799898266792,-0.9356169700622559,9.510008811950684]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.01745670475065708,-0.01745670475065708,-0.01745670475065708,0.0,0.0,-0.01745670475065708]","[0.0,0.0,337.5,-500.0,-337.5,0.0,0.0,-512.5]",255,1,1
2026-08-13T12:30:40.987094+00:00,97016.269987,roll_only_closed_loop,0.0000000,0.0000000,0.0000000,0.0000000,,,1,1,1,1,1,1,0.000000,921,46101,2,1,1,1,0,1,0,1836864083,5,18711,97016221,71,0,3.4038537,-0.0459221,"[0.13064910471439362,-0.005347004160284996,-0.03309302777051926,0.9908618330955505]","[0.25951308012008667,0.024155670776963234,-0.04592205584049225]","[-0.20573000609874725,-0.290693998336792,10.41012954711914]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,-125.0,125.0,125.0,0.0,0.0,212.5]",255,1,1
2026-08-13T12:30:41.038115+00:00,97016.320044,roll_only_closed_loop,0.0000000,0.0000000,0.0000000,0.0000000,,,1,1,1,1,1,1,0.000000,922,46151,2,1,1,1,0,1,0,1836864083,6,1039,97016270,72,0,3.4061561,-0.0262135,"[0.1317950338125229,-0.00530700059607625,-0.030444005504250526,0.9907951951026917]","[0.07525460422039032,0.012087924405932426,-0.026213500648736954]","[-0.09543799608945847,-0.792481005191803,9.306523323059082]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,187.5,-412.5,-187.5,0.0,0.0,-475.0]",255,1,1
2026-08-13T12:30:41.087385+00:00,97016.370037,roll_only_closed_loop,0.0000000,0.0000000,0.0000000,0.0000000,,,1,1,1,1,1,1,0.000000,923,46201,2,1,1,1,0,1,0,1836864083,7,18558,97016321,73,0,3.4085727,-0.0477024,"[0.1329970806837082,-0.005391003098338842,-0.026192013174295425,0.9907556176185608]","[0.19134576618671417,0.03269070014357567,-0.0477023646235466]","[0.2619450092315674,-0.41220298409461975,9.532127380371094]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",255,1,1
2026-08-13T12:30:41.138019+00:00,97016.419940,roll_only_closed_loop,0.0000000,0.0000000,0.0000000,0.0000000,,,1,1,1,1,1,1,0.000000,924,46251,2,1,1,1,0,1,0,1836864083,8,47556,97016370,74,0,3.4110501,-0.0374002,"[0.13423104584217072,-0.005567001178860664,-0.02140100859105587,0.9907033443450928]","[0.1651172786951065,0.029247896745800972,-0.037400152534246445]","[-0.1992190033197403,-0.3671239912509918,9.818819999694824]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",255,1,1
2026-08-13T12:30:41.187704+00:00,97016.469983,roll_only_closed_loop,0.0000000,0.0000000,0.0000000,0.0000000,,,1,1,1,1,1,1,0.000000,925,46301,2,1,1,1,0,1,0,1836864083,9,33196,97016421,75,0,3.4133983,-0.0375738,"[0.13540205359458923,-0.005757002159953117,-0.017446007579565048,0.9906204342842102]","[0.13282820582389832,0.028208674862980843,-0.03757378086447716]","[-0.1157429963350296,-0.3109009861946106,9.902911186218262]",0.0000000,0.000,"[0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]","[0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0]",255,1,1
