[EXPERIMENTAL RISK] experimental authority accepts the recorded camera/body candidate although formal acceptance gates did not pass
[EXPERIMENTAL RISK] experimental authority accepts the recorded three-axis dynamic candidates although the formal real-vehicle set remains unresolved
[EXPERIMENTAL RISK] experimental authority disables the detector-confidence threshold
[EXPERIMENTAL AUTO] trace=calibration_logs/experimental_auto_20260814_230123.jsonl
EXPERIMENTAL AUTO READY
vision=/data/Zhouyuheng_workspace/tracking_depth/depth-estimation-dev/output/statistical_r_no_nis_20260814_225314/pipeline_results.jsonl
[EXPERIMENTAL AUTO] Starting guarded camera/MPC tracking session; model=dual yaw=LOWER_LOCAL_HOLD; no joystick/manual mode exists
[NET] FineSUB transport connected
[EXPERIMENTAL AUTO] WAIT: telemetry stale, disarmed session not confirmed, waiting for confirmed fresh vision
[EXPERIMENTAL AUTO] WAIT: waiting for confirmed fresh vision
[EXPERIMENTAL AUTO] ARMING: WAIT ARMED-ZERO ACK
[EXPERIMENTAL AUTO] ACTIVE: WAIT NEW VISION
[EXPERIMENTAL AUTO] ACTIVE frame=14473 cmd=(+0.009,+0.006,-0.001) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14476 cmd=(+0.012,-0.001,-0.006) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14479 cmd=(+0.013,+0.003,-0.013) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14485 cmd=(+0.018,+0.008,-0.021) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14488 cmd=(+0.020,+0.006,-0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14491 cmd=(+0.026,+0.003,-0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14497 cmd=(+0.025,+0.015,-0.006) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14500 cmd=(+0.021,+0.008,+0.004) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14503 cmd=(+0.015,+0.004,+0.009) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14509 cmd=(+0.006,+0.001,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14512 cmd=(-0.006,-0.002,+0.021) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14515 cmd=(-0.006,+0.000,+0.024) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14518 cmd=(-0.012,+0.002,+0.025) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14521 cmd=(-0.022,+0.003,+0.025) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14524 cmd=(-0.032,+0.002,+0.023) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14527 cmd=(-0.039,-0.001,+0.020) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14530 cmd=(-0.049,-0.005,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14533 cmd=(-0.066,-0.011,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14536 cmd=(-0.087,-0.020,+0.015) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14539 cmd=(-0.108,-0.023,+0.013) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14542 cmd=(-0.131,-0.026,+0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14545 cmd=(-0.154,-0.026,+0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14548 cmd=(-0.176,-0.031,+0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14551 cmd=(-0.189,-0.028,+0.009) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14554 cmd=(-0.173,-0.021,+0.007) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14557 cmd=(-0.146,-0.013,+0.003) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14560 cmd=(-0.118,-0.004,-0.003) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14563 cmd=(-0.093,+0.006,-0.007) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14566 cmd=(-0.064,+0.015,-0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14569 cmd=(-0.035,+0.021,-0.015) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14572 cmd=(-0.011,+0.025,-0.020) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14575 cmd=(+0.007,+0.028,-0.025) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14578 cmd=(+0.036,+0.036,-0.030) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14581 cmd=(+0.065,+0.051,-0.036) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14584 cmd=(+0.088,+0.033,-0.040) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14587 cmd=(+0.104,+0.027,-0.042) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14593 cmd=(+0.129,+0.016,-0.044) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14596 cmd=(+0.163,+0.005,-0.046) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14599 cmd=(+0.190,-0.004,-0.052) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14605 cmd=(+0.200,+0.011,-0.068) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14608 cmd=(+0.200,+0.018,-0.086) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14611 cmd=(+0.192,+0.016,-0.099) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14617 cmd=(+0.161,+0.004,-0.071) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14620 cmd=(+0.127,-0.010,-0.042) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14623 cmd=(+0.094,-0.022,-0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14626 cmd=(+0.060,-0.029,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14629 cmd=(+0.060,-0.028,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14632 cmd=(+0.026,-0.031,+0.047) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14635 cmd=(-0.005,-0.039,+0.066) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14638 cmd=(-0.037,-0.060,+0.076) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14641 cmd=(-0.068,-0.052,+0.079) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14644 cmd=(-0.100,-0.024,+0.078) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14647 cmd=(-0.132,-0.031,+0.076) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14650 cmd=(-0.163,-0.033,+0.071) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14653 cmd=(-0.195,-0.028,+0.064) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14656 cmd=(-0.200,-0.003,+0.056) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14659 cmd=(-0.200,+0.015,+0.048) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14662 cmd=(-0.200,+0.020,+0.041) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14665 cmd=(-0.200,+0.021,+0.034) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14668 cmd=(-0.200,+0.016,+0.030) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14671 cmd=(-0.200,+0.008,+0.027) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14674 cmd=(-0.196,+0.004,+0.026) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14677 cmd=(-0.183,+0.005,+0.025) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14680 cmd=(-0.167,+0.006,+0.024) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14683 cmd=(-0.152,+0.006,+0.023) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14686 cmd=(-0.122,+0.005,+0.023) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14689 cmd=(-0.091,+0.003,+0.023) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14692 cmd=(-0.063,+0.001,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14695 cmd=(-0.044,+0.001,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14698 cmd=(-0.014,-0.002,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14701 cmd=(+0.016,-0.004,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14704 cmd=(+0.040,-0.005,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14707 cmd=(+0.054,-0.007,+0.020) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14710 cmd=(+0.074,-0.008,+0.020) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14713 cmd=(+0.099,-0.010,+0.019) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14716 cmd=(+0.128,-0.009,+0.017) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14719 cmd=(+0.136,-0.009,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14725 cmd=(+0.134,-0.009,+0.014) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14728 cmd=(+0.126,-0.009,+0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14731 cmd=(+0.116,-0.009,+0.006) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14737 cmd=(+0.090,-0.003,+0.005) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14740 cmd=(+0.058,+0.004,+0.005) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14743 cmd=(+0.027,+0.013,-0.002) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14746 cmd=(-0.008,+0.020,-0.009) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14749 cmd=(-0.040,+0.023,-0.006) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14752 cmd=(-0.062,+0.035,+0.001) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14755 cmd=(-0.078,+0.038,+0.007) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14758 cmd=(-0.088,+0.051,+0.014) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14761 cmd=(-0.092,+0.071,+0.019) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14764 cmd=(-0.091,+0.090,+0.023) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14767 cmd=(-0.086,+0.076,+0.029) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14770 cmd=(-0.080,+0.044,+0.034) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14773 cmd=(-0.072,+0.013,+0.036) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14776 cmd=(-0.063,+0.013,+0.038) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14779 cmd=(-0.056,+0.008,+0.038) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14782 cmd=(-0.050,+0.003,+0.039) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14785 cmd=(-0.051,-0.003,+0.038) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14788 cmd=(-0.056,-0.007,+0.037) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14791 cmd=(-0.064,-0.011,+0.035) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14794 cmd=(-0.072,-0.012,+0.033) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14797 cmd=(-0.080,-0.012,+0.031) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14800 cmd=(-0.089,-0.010,+0.029) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14803 cmd=(-0.098,-0.007,+0.027) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14806 cmd=(-0.091,-0.004,+0.025) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14809 cmd=(-0.072,-0.001,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14812 cmd=(-0.051,+0.001,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14815 cmd=(-0.033,+0.004,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14821 cmd=(-0.005,+0.006,+0.021) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14824 cmd=(+0.027,+0.009,+0.020) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14827 cmd=(+0.053,+0.014,+0.017) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14833 cmd=(+0.079,+0.019,+0.015) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14836 cmd=(+0.099,+0.020,+0.014) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14839 cmd=(+0.120,+0.020,+0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14845 cmd=(+0.130,+0.022,+0.008) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14848 cmd=(+0.127,+0.022,+0.005) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14851 cmd=(+0.118,+0.020,+0.002) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14854 cmd=(+0.105,+0.020,-0.004) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14857 cmd=(+0.100,+0.019,-0.008) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14860 cmd=(+0.084,+0.017,-0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14863 cmd=(+0.070,+0.015,-0.023) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14866 cmd=(+0.045,+0.013,-0.017) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14869 cmd=(+0.037,+0.012,-0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14872 cmd=(+0.008,+0.009,-0.001) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14875 cmd=(-0.012,+0.006,+0.006) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14881 cmd=(-0.030,-0.004,+0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14884 cmd=(-0.046,+0.001,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14887 cmd=(-0.057,+0.010,+0.024) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14893 cmd=(-0.064,+0.002,+0.029) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14896 cmd=(-0.069,-0.005,+0.031) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14899 cmd=(-0.066,-0.007,+0.031) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14902 cmd=(-0.067,-0.016,+0.030) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14905 cmd=(-0.066,-0.016,+0.029) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14908 cmd=(-0.066,-0.019,+0.028) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14911 cmd=(-0.063,-0.020,+0.025) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14914 cmd=(-0.067,-0.020,+0.021) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14917 cmd=(-0.076,-0.014,+0.021) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14920 cmd=(-0.091,-0.010,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14923 cmd=(-0.107,-0.008,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14926 cmd=(-0.122,-0.003,+0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14929 cmd=(-0.109,-0.002,+0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14932 cmd=(-0.098,+0.003,+0.007) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14935 cmd=(-0.085,+0.004,+0.006) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14938 cmd=(-0.067,+0.005,+0.003) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14941 cmd=(-0.061,+0.005,+0.001) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14944 cmd=(-0.041,+0.006,-0.005) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14947 cmd=(-0.024,+0.008,-0.015) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14950 cmd=(-0.007,+0.008,-0.023) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14953 cmd=(-0.005,+0.008,-0.025) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14956 cmd=(+0.010,+0.006,-0.028) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14959 cmd=(+0.019,-0.000,-0.017) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14962 cmd=(+0.031,+0.016,-0.006) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14965 cmd=(+0.035,+0.004,-0.002) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14968 cmd=(+0.046,+0.007,+0.009) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14971 cmd=(+0.058,+0.003,+0.017) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14974 cmd=(+0.065,+0.003,+0.022) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14977 cmd=(+0.070,+0.002,+0.025) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14980 cmd=(+0.085,+0.001,+0.027) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14983 cmd=(+0.096,+0.002,+0.030) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14986 cmd=(+0.089,-0.000,+0.031) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14989 cmd=(+0.081,+0.000,+0.031) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14992 cmd=(+0.065,-0.001,+0.030) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14995 cmd=(+0.051,-0.001,+0.029) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=14998 cmd=(+0.034,-0.001,+0.028) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15001 cmd=(+0.030,-0.002,+0.027) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15004 cmd=(+0.013,-0.005,+0.024) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15007 cmd=(-0.001,-0.007,+0.021) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15013 cmd=(-0.016,-0.002,+0.019) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15016 cmd=(-0.028,+0.004,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15019 cmd=(-0.037,+0.006,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15022 cmd=(-0.044,+0.008,+0.015) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15025 cmd=(-0.047,+0.009,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15028 cmd=(-0.051,+0.007,+0.014) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15031 cmd=(-0.051,+0.010,+0.013) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15034 cmd=(-0.044,+0.011,+0.014) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15037 cmd=(-0.039,+0.012,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15040 cmd=(-0.026,+0.012,+0.015) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15043 cmd=(-0.015,+0.015,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15046 cmd=(-0.004,+0.010,+0.015) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15049 cmd=(-0.002,+0.011,+0.016) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15052 cmd=(+0.003,-0.003,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15055 cmd=(+0.010,-0.009,+0.020) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15058 cmd=(+0.015,-0.001,+0.021) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15061 cmd=(+0.014,-0.004,+0.020) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15064 cmd=(+0.014,+0.003,+0.019) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15067 cmd=(+0.013,-0.007,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15070 cmd=(+0.013,-0.015,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15073 cmd=(+0.011,-0.022,+0.017) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15076 cmd=(+0.011,-0.005,+0.017) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15079 cmd=(+0.011,+0.012,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15082 cmd=(+0.007,-0.020,+0.017) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15085 cmd=(+0.009,+0.002,+0.020) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15088 cmd=(+0.010,+0.018,+0.019) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15091 cmd=(+0.006,-0.008,+0.019) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15094 cmd=(+0.001,-0.013,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15097 cmd=(+0.000,-0.008,+0.018) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15100 cmd=(-0.003,+0.002,+0.015) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15103 cmd=(-0.003,+0.002,+0.013) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15106 cmd=(-0.006,+0.001,+0.013) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15109 cmd=(-0.007,+0.003,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15112 cmd=(-0.009,+0.005,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15115 cmd=(-0.012,+0.004,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15118 cmd=(-0.014,+0.009,+0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15121 cmd=(-0.012,+0.006,+0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15124 cmd=(-0.013,+0.007,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15127 cmd=(-0.013,+0.010,+0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15133 cmd=(-0.014,+0.008,+0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15136 cmd=(-0.014,+0.008,+0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15139 cmd=(-0.013,+0.006,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15145 cmd=(-0.012,+0.010,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15148 cmd=(-0.014,+0.006,+0.012) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15151 cmd=(-0.012,+0.007,+0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15157 cmd=(-0.011,+0.002,+0.011) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15160 cmd=(-0.007,-0.004,+0.010) yaw=LOCAL_HOLD
[EXPERIMENTAL AUTO] ACTIVE frame=15163 cmd=(-0.004,+0.004,+0.009) yaw=LOCAL_HOLD
