time_s,depth_m,depth_ref_m,heave_velocity_m_s,heave_rate_ref_m_s,heave_force_n,heave_disturbance_n,yaw_rad,yaw_ref_rad,yaw_rate_rad_s,yaw_rate_ref_rad_s,yaw_moment_nm,yaw_disturbance_nm,heave_sliding,yaw_sliding
12.75,1.0013074873946255,1.0,0.003314051125090933,-0.00012783469636510258,-1.9916444002623142,1.9990764152382021,0.31714929579111795,1.0471975511965976,0.5792031141088594,0.5816167343913834,0.8599041277069901,-0.1759391519943342,-0.0034418858214560356,0.0024136202825240094
12.76,1.0013406081328797,1.0,0.0033100977668691204,-0.00015444282194596596,-2.004295753947775,2.011349032681455,0.3229469730558878,1.0471975511965976,0.5803312185182996,0.5827635846295969,0.8518414181445069,-0.1766943729404865,-0.0034645405888150864,0.0024323661112972683
12.77,1.0013736888336031,1.0,0.0033060436504376667,-0.0001810469037134728,-2.0168864754542337,2.0235608069698428,0.32875570850157887,1.0471975511965976,0.5814147925673295,0.5838654662267617,0.8441170137145612,-0.17743828550708232,-0.0034870905541511395,0.00245067365943219
12.780000000000001,1.0014067284898578,1.0,0.003301888904643912,-0.00020764613068647566,-2.0294161838706,2.0357113686981285,0.334575065597984,1.0471975511965976,0.5824555894221134,0.584924142428514,0.8367169725965109,-0.17817084208397116,-0.0035095350353303877,0.0024685530064005867
12.790000000000001,1.0014397260960097,1.0,0.003297633661343614,-0.00023423969206617923,-2.041884500130107,2.0478003503127447,0.340404625002765,1.0471975511965976,0.5834552935378048,0.5859413073426394,0.8296279138915088,-0.178891995787782,-0.0035318733534097932,0.002486013804834597
12.8,1.0014726806477583,1.0,0.0032932780553965647,-0.0002608267772610497,-2.054291047021682,2.0598273861229175,0.34624398388781064,1.0471975511965976,0.5844155233512807,0.5869185886500073,0.8228369944664156,-0.17960170046492424,-0.0035541048326576145,0.002503065298726681
12.81,1.0015055911421666,1.0,0.0032888222246621507,-0.0002874065759117085,-2.066635449201348,2.071792112311732,0.352092755291995,1.0471975511965976,0.5853378338683681,0.5878575502092075,0.8163318867973786,-0.1802999106945405,-0.0035762288005738592,0.002519716340839362
12.82,1.0015384565776915,1.0,0.003284266309994833,-0.00031397827791579473,-2.0789173332035142,2.0836941669471365,0.35795056749930154,1.0471975511965976,0.5862237191496928,0.588759694559057,0.8101007577671666,-0.1809865817914145,-0.0035982445879106277,0.002535975409364122
12.83,1.0015712759542128,1.0,0.003279610455239557,-0.00034054107345279824,-2.091136327452213,2.0955331899928806,0.36381706344131715,1.0471975511965976,0.5870746146991207,0.5896264653229834,0.8041322483722111,-0.18166166980883067,-0.0036201515286923554,0.0025518506238626504
12.84,1.0016040482730644,1.0,0.003274854807227096,-0.00036709415300887856,-2.103292062272351,2.107308823319423,0.3696919001231467,1.0471975511965976,0.5878918997586068,0.5904592495191298,0.7984154542973512,-0.18232513154138597,-0.003641948960235975,0.0025673497605229745
12.85,1.0016367725370627,1.0,0.0032699995157693066,-0.00039363670740164003,-2.1153841699007825,2.1190207107147545,0.37557474807182123,1.0471975511965976,0.5886768995131156,0.5912593797798802,0.7929399073194043,-0.18297692452775627,-0.0036636362231709466,0.002582480266764553
12.86,1.001669447750538,1.0,0.0032650447336543317,-0.0004201679278048999,-2.127412284497478,2.1306684978951718,0.38146529080632785,1.0471975511965976,0.5894308872091369,0.5920281364843554,0.7876955575010509,-0.18361700705341263,-0.0036852126614592313,0.0025972492752184273
12.870000000000001,1.0017020729193622,1.0,0.003259990616641704,-0.00044668700577340885,-2.13937604215647,2.1422518325160036,0.3873632243284062,1.0471975511965976,0.5901550861901785,0.5927667498072927,0.7826727561401127,-0.1842453381532922,-0.003706677622415113,0.0026116636171141794
12.88,1.0017346470509805,1.0,0.003254837323457406,-0.000473193133267556,-2.151275080916879,2.1537703641822596,0.3932682566333039,1.0471975511965976,0.5908506718524896,0.5934764016875881,0.777862239439627,-0.18486187761441888,-0.003728030456724962,0.002625729835098456
12.89,1.0017671691544399,1.0,0.0032495850157888313,-0.0004996855026780485,-2.16310904077384,2.1652237444592335,0.3991801072397041,1.0471975511965976,0.5915187735241388,0.5941582277196505,0.7732551128669343,-0.1854665859784775,-0.00374927051846688,0.0026394541955117035
12.9,1.001799638240419,1.0,0.0032442338582796787,-0.0005261633068505561,-2.174877563689332,2.1766116268830467,0.4050985067380761,1.0471975511965976,0.5921604762704483,0.5948133189705952,0.7688428361704336,-0.18605942454433932,-0.003770397165130235,0.0026528427001468735
12.91,1.001832053321258,1.0,0.0032387840185247735,-0.0005526257391103274,-2.186580293602984,2.1879336669711247,0.4110231963567266,1.0471975511965976,0.5927768226286698,0.5954427237261839,0.7646172090255933,-0.18664035537053855,-0.003791409757635101,0.0026659010975140784
12.92,1.001864413410987,1.0,0.0032332356670648167,-0.000579071993286783,-2.198216876442838,2.19918952223262,0.4169539275448573,1.0471975511965976,0.5933688142746741,0.5960474491683058,0.7605703572813776,-0.1872093412777004,-0.0038123076603516,0.002678634893631626
12.93,1.001896717525357,1.0,0.0032275889773810515,-0.0006055012637380665,-2.2097869601359847,2.210378852178765,0.4228904615719631,1.0471975511965976,0.5939374136243172,0.5966284629866833,0.7566947197815284,-0.18776634585092122,-0.003833090241119118,0.0026910493623660825
12.94,1.001928964681868,1.0,0.0032218441258898664,-0.000631912745375584,-2.221290194619263,2.2215013183331846,0.42883256914293044,1.0471975511965976,0.5944835453720417,0.5971866949273819,0.7529830357347764,-0.18831133344209824,-0.0038537568712654503,0.002703149555340123
12.950000000000001,1.0019611538997992,1.0,0.0032160012919373064,-0.000658305633688499,-2.232726231849764,2.2325565842421287,0.4347800300282194,1.0471975511965976,0.5950080979691738,0.5977230382806026,0.7494283326106476,-0.1888442691722119,-0.0038743069256258053,0.002714940311428826
12.96,1.0019932842002373,1.0,0.0032100606577935243,-0.0006846791247681962,-2.2440947258153385,2.24354431548464,0.4407326327085386,1.0471975511965976,0.5955119250442773,0.5982383513101366,0.7460239145370382,-0.18936511893355723,-0.0038947397825617206,0.002726426265859283
12.97,1.0020253546061069,1.0,0.0032040224086471517,-0.0007110324153327328,-2.255395332545116,2.2544641796826896,0.4466901740334457,1.0471975511965976,0.5959958467678362,0.5987334586267705,0.7427633511786877,-0.1898738493919272,-0.003915054823979885,0.0027376118589342857
12.98,1.0020573641421986,1.0,0.00319788673259958,-0.0007373647027512316,-2.2666277101197805,2.2653158465112204,0.4526524588933287,1.0471975511965976,0.5964606511634453,0.5992091525078395,0.7396404670750177,-0.19037042798874623,-0.003935251435350812,0.002748501344394194
12.99,1.002089311835199,1.0,0.0031916538206591943,-0.0007636751850682664,-2.2777915186819984,2.2760989877081337,0.4586192999042389,1.0471975511965976,0.596907095367606,0.5996661941650399,0.7366493314180569,-0.1908548229431537,-0.003955329005727461,0.0027590987974338566
13.0,1.0021211967137191,1.0,0.003185323866735498,-0.0007899630610282025,-2.288886420446625,2.2868132770842338,0.46459051710507726,1.0471975511965976,0.5973359068401418,0.6001053149625306,0.7337842482510859,-0.1913270032540377,-0.003975286927763701,0.0027694081223887945
13.01,1.0021530178083233,1.0,0.0031788970676331833,-0.0008162275300995007,-2.2999120797108907,2.2974583905330848,0.47056593766664623,1.0471975511965976,0.5977477845271667,0.6005272175872719,0.7310397470702505,-0.19178693870201968,-0.003995124597732684,0.0027794330601051964
13.02,1.0021847741515586,1.0,0.003172373623046126,-0.0008424677924989979,-2.3108681628645913,2.3080340060408133,0.4765453956121042,1.0471975511965976,0.5981433999784675,0.600932577173474,0.7284105738116424,-0.19223459985138774,-0.004014841415545124,0.002789177195006487
13.030000000000001,1.0022164647779837,1.0,0.0031657537355512895,-0.0008686830492161591,-2.3217543384001726,2.3185398036958604,0.4825287315483746,1.0471975511965976,0.5985233984210852,0.6013220423829562,0.7258916822077341,-0.1926699580519814,-0.004034436784767449,0.002798643961871017
13.040000000000001,1.0022480887241967,1.0,0.0031590376106025546,-0.0008948725020372718,-2.33257027692266,2.328975465698646,0.48851579240807963,1.0471975511965976,0.5988883997908115,0.6016962364431439,0.7234782254973782,-0.1930929854410242,-0.004053910112639826,0.0028078366523323073
13.05,1.0022796450288654,1.0,0.003152225456524491,-0.0009210353535696341,-2.343315651159723,2.3393406763711893,0.49450643120158677,1.0471975511965976,0.599238999723253,0.6020557581443657,0.72116554847408,-0.19350365494490768,-0.004073260810094125,0.0028167584211127306
13.06,1.0023111327327547,1.0,0.0031453174845060263,-0.0009471708072656923,-2.3539901359715034,2.3496351221666587,0.500500506778772,1.0471975511965976,0.5995757705060423,0.6024011827980458,0.7189491798586467,-0.19390194028092375,-0.004092488291771719,0.002825412292003504
13.07,1.002342550878756,1.0,0.0031383139085940505,-0.0009732780674471438,-2.364593408360442,2.3598584916788545,0.5064978836001184,1.0471975511965976,0.5998992619937236,0.6027330631573243,0.716824824982388,-0.194287815958947,-0.004111591976041194,0.0028338011636007687
13.08,1.002373898511915,1.0,0.0031312149456869487,-0.0009993563393290066,-2.375125147481056,2.37001047565163,0.5124984315167831,1.0471975511965976,0.6002100024867727,0.6030519303015813,0.7147883587677883,-0.19466125728306558,-0.004130571285015955,0.0028419278148086313
13.09,1.0024051746794609,1.0,0.0031240208155280495,-0.0010254048290436514,-2.3855850346496315,2.380090766988241,0.5185020255592847,1.0471975511965976,0.6005084995761586,0.6033582944862761,0.7128358189939503,-0.19502224035316232,-0.004149425644571701,0.002849794910117498
13.1,1.0024363784308346,1.0,0.0031167317406989984,-0.0010514227436648072,-2.3959727533539006,2.3900990607606443,0.5245085457344665,1.0471975511965976,0.6007952409547955,0.6036526459594653,0.710963399835552,-0.19537074206644384,-0.0041681544843638054,0.0028574050046697996
13.11,1.0024675088177166,1.0,0.0031093479466130433,-0.0010774092912315108,-2.406287989262533,2.4000350542187188,0.5305178768304195,1.0471975511965976,0.6010706951971856,0.6039354557463045,0.7091674456630654,-0.19570674011891953,-0.004186757237844554,0.0028647605491188832
13.120000000000001,1.0024985648940563,1.0,0.0031018696615082646,-0.001103363680772038,-2.4165304302347246,2.409898446799418,0.5365299082290456,1.0471975511965976,0.6013353125084965,0.6042071764027884,0.7074444450939417,-0.19603021300682882,-0.004205233342280302,0.0028718638942919483
13.13,1.002529545716099,1.0,0.003094297116440705,-0.0011292851223277797,-2.426699766329565,2.4196889401358677,0.5425445337259664,1.0471975511965976,0.6015895254442731,0.604261147566039,0.6437966656108183,-0.19634114002801706,-0.004223582238768484,0.0026716221217658598
13.14,1.0025604503424148,1.0,0.0030866305452774408,-0.0011551728269770932,-2.436795689815471,2.4294062380663926,0.5485603205788729,1.0471975511965976,0.6015678674140967,0.6040299436379778,0.5634578534931957,-0.19663950128326113,-0.004241803372254534,0.00246207622388106
13.15,1.0025912778339268,1.0,0.0030788701846895627,-0.00118102600685911,-2.446817895179476,2.43905004664347,0.5545741605498593,1.0471975511965976,0.6012005045305918,0.6035248380998735,0.49004778040935115,-0.19692527767754262,-0.004259896191548673,0.0023243335692816336
13.16,1.0026220272539381,1.0,0.003071016274145082,-0.0012068438751974937,-2.456766079136433,2.448620074142626,0.5605827562310681,1.0471975511965976,0.6005193315583883,0.6027568175453248,0.4221474324881058,-0.19719845092126967,-0.004277860149342575,0.002237485986936516
13.17,1.0026526976681611,1.0,0.003063069055901771,-0.0012326256463241756,-2.4666399406382635,2.4581160310712606,0.5665830976987576,1.0471975511965976,0.5995499566283342,0.6017365794023919,0.358730060373498,-0.1974590035314481,-0.004295694702225947,0.0021866227740576782
13.18,1.0026832881447445,1.0,0.003055028774999908,-0.001258370535703041,-2.4764391808830295,2.467537630177398,0.5725724082502106,1.0471975511965976,0.5983134202194322,0.6004745322982654,0.2990491338636226,-0.19770691883279967,-0.0043133993107029485,0.002161112078833183
13.19,1.002713797754301,1.0,0.0030468956792549517,-0.0012840777599535686,-2.4861635033239557,2.476884586458384,0.5785481048750283,1.0471975511965976,0.5968274235275138,0.5989807982695703,0.24255839985036567,-0.19794218095882976,-0.00433097343920852,0.0021533747420564575
13.200000000000001,1.002744225569936,1.0,0.003038670019250148,-0.0013097465368744458,-2.4958126136784724,2.486156617169509,0.5845077692581153,1.0471975511965976,0.5951072067752111,0.5972652162503879,0.18885483855817603,-0.19816477485284267,-0.004348416556124594,0.0021580094751767476
13.21,1.0027745706672735,1.0,0.00303035204832904,-0.001335376085467117,-2.5053862199370274,2.495353441832543,0.5904491263155949,1.0471975511965976,0.59316617773438,0.5953373464334537,0.13763795386835515,-0.19837468626890503,-0.0043657281337961575,0.0021711686990737444
13.22,1.0028048321244856,1.0,0.0030219420225879217,-0.0013609656259593115,-2.514884032372013,2.5044747822442455,0.5963700281238107,1.0471975511965976,0.5910163619966982,0.5932064752165338,0.08868071618110046,-0.19857190177275794,-0.004382907648547233,0.0021901132198356432
13.23,1.0028350090223186,1.0,0.0030134402008681993,-0.0013865143798285175,-2.5243057635464927,2.513520362484764,0.6022684417143291,1.0471975511965976,0.588668726029225,0.5908816205291286,0.04180881867652664,-0.19875640874267647,-0.004399954580696717,0.0022128944999035838
13.24,1.0028651004441211,1.0,0.0030048468447486827,-0.001412021569825416,-2.5336511283229233,2.522489908925988,0.6081424396450359,1.0471975511965976,0.5861334094278323,0.5883715373939686,-0.00311413485839912,-0.1989281953702775,-0.004416868414574099,0.0022381279661363163
13.25,1.0028951054758715,1.0,0.002996162218537795,-0.0014374864199972752,-2.5429198438718044,2.5313831502398183,0.6139901925693372,1.0471975511965976,0.5834198923484558,0.58568472362008,-0.04619720972233515,-0.19908725066127553,-0.00443364863853507,0.0022648312716241348
13.26,1.002925023206204,1.0,0.0029873865892657008,-0.00146290815571128,-2.5521116296801662,2.5401998174063847,0.6198099632480165,1.0471975511965976,0.5805371166528418,0.5828294255543797,-0.0875296996269978,-0.19923356443618617,-0.004450294744976981,0.002292308901537865
13.27,1.0029548527264374,1.0,0.0029785202266763787,-0.0014882860036778474,-2.5612262075601877,2.5489396437221785,0.6256001016070951,1.0471975511965976,0.5774935739950232,0.5798136438402886,-0.12718653041864647,-0.19936712733097783,-0.004466806230354226,0.002320069845265338
13.280000000000001,1.0029845931306012,1.0,0.0029695634032195868,-0.001513619191973868,-2.570263301657511,2.5576023648081203,0.6313590405583334,1.0471975511965976,0.5742973702859385,0.5766451391472025,-0.16523212517074765,-0.19948793079767083,-0.004483182595193455,0.002347768861263977
13.290000000000001,1.003014243515463,1.0,0.0029605163940427765,-0.0015389069500659194,-2.579222638459679,2.5661877186175555,0.637085292379862,1.0471975511965976,0.570956273270361,0.5733314378456082,-0.20172317086547809,-0.19959596710488448,-0.004499423344108696,0.002375164575247224
13.3,1.0030438029805553,1.0,0.0029513794769829116,-0.001564148508833427,-2.5881039468043827,2.574695445444189,0.6427774455121158,1.0471975511965976,0.5674777480215686,0.5698798376104353,-0.2367106007787736,-0.19969122933833205,-0.004515527985816338,0.002402089588866674
13.31,1.0030732706282024,1.0,0.002942152932558219,-0.001589343100591776,-2.59690695788769,2.5831252879299296,0.6484341616654126,1.0471975511965976,0.5638689837830377,0.5662974129407932,-0.2702410167210343,-0.1997737114012631,-0.004531496033149995,0.0024284291577554296
13.32,1.003102645563547,1.0,0.0029328370439598607,-0.0016144899591153743,-2.6056314052721743,2.591476991072687,0.6540541731648957,1.0471975511965976,0.5601369146045554,0.5625910205882042,-0.30235771109923676,-0.1998434080148537,-0.004547327003075235,0.0024541059836488133
13.33,1.003131926894577,1.0,0.002923432097043535,-0.0016395883196606705,-2.61427702489501,2.5997503022340798,0.6596362804795262,1.0471975511965976,0.5562882355195458,0.5587673048882594,-0.3331014029702325,-0.19990031471854447,-0.004563020416704206,0.002479069368713671
13.34,1.0031611137321528,1.0,0.0029139383803209943,-0.0016646374189891293,-2.6228435550759985,2.607944971147072,0.6651793498967802,1.0471975511965976,0.552329415510527,0.5548327029926298,-0.36251076958045925,-0.19994442787032574,-0.004578575799310124,0.002503287482102712
13.35,1.003190205190032,1.0,0.0029043561849514776,-0.00168963649539014,-2.6313307365254355,2.616060749923557,0.670682311315383,1.0471975511965976,0.5482667081529249,0.5507934499997843,-0.3906228315716686,-0.19997574464697085,-0.004593992680341618,0.002526741846859415
13.36,1.0032192003848983,1.0,0.002894685804733091,-0.0017145847887038948,-2.6397383123520455,2.6240973930618443,0.676144156136051,1.0471975511965976,0.5441061605729605,0.5466555839837762,-0.41747323339463926,-0.1999942630442168,-0.004609270593436986,0.0025494234108157654
13.370000000000001,1.0032480984363854,1.0,0.002884927536094087,-0.0017394815403441997,-2.648066028070707,2.6320546574540957,0.6815639352356504,1.0471975511965976,0.5398536211737277,0.5424249509211695,-0.44309644860000763,-0.1999999818768925,-0.004624409076438287,0.0025713297474417862
13.38,1.003276898467105,1.0,0.002875081678084087,-0.0017643259933212453,-2.656313631610217,2.639932302393664,0.686940757014078,1.0471975511965976,0.5355147464539913,0.538107209516676,-0.4675259312038865,-0.19999290077899456,-0.004639407671405332,0.00259246306268468
13.39,1.0033055996026723,1.0,0.0028651485323652136,-0.0017891173922643248,-2.6644808733209224,2.6477300895823928,0.6922737855059586,1.0471975511965976,0.531095007151761,0.5337078359284281,-0.4907942282757352,-0.19997302020371088,-0.004654265924629538,0.002612828776667131
13.4,1.0033342009717319,1.0,0.0028551284032031525,-0.0018138549834444905,-2.6725675059822636,2.655447783137816,0.6975622385512286,1.0471975511965976,0.5265996938787192,0.5292321283940479,-0.5129330645825843,-0.19994034142339148,-0.0046689833866476425,0.0026324345153286854
13.41,1.0033627017059843,1.0,0.0028450215974581464,-0.0018385380147971733,-2.6805732848103294,2.66308514960029,0.7028053860201169,1.0471975511965976,0.5220339223644836,0.5246852117588462,-0.5339734070391065,-0.19989486652946714,-0.00468355961225532,0.0026512893943625437
13.42,1.0033911009402117,1.0,0.002834828424575896,-0.0018631657359447402,-2.6884979674652563,2.670641957940062,0.7080025480890457,1.0471975511965976,0.517402638396084,0.5200720419075917,-0.5539455145148271,-0.19983659843231555,-0.004697994160520636,0.002669403511507684
13.43,1.003419397812303,1.0,0.002824549196578394,-0.0018877373982189873,-2.6963413140585275,2.6781179795642585,0.713153093564709,1.0471975511965976,0.5127106225140453,0.5153974101013638,-0.5728789769778746,-0.19976554086107504,-0.004712286594797381,0.00268678758731844
13.44,1.0034475914632808,1.0,0.0028141842280547022,-0.0019122522546836038,-2.7041030871603686,2.6855129883237914,0.7182564382541203,1.0471975511965976,0.5079624945093494,0.5106659472210494,-0.5908027468311097,-0.1996816983634059,-0.0047264364827383065,0.0027034527117000273
13.450000000000001,1.003475681037326,1.0,0.0028037338361516125,-0.0019367095601565542,-2.711783051806831,2.692826760520213,0.7233120433787916,1.0471975511965976,0.5031627177533256,0.5058821279190668,-0.607745164496277,-0.1995850763051994,-0.004740443396308166,0.0027194101657412872
13.46,1.003503665681804,1.0,0.002793198340564277,-0.001961108571232426,-2.719380975507012,2.7000590749124713,0.7283194140314988,1.0471975511965976,0.4983156033837916,0.5010502746809111,-0.6237339797261824,-0.19947568087023423,-0.004754306911796703,0.0027346712971195175
13.47,1.0035315445472894,1.0,0.002782578063526733,-0.0019854485463047067,-2.726896628250062,2.707209712723605,0.7332780976742717,1.0471975511965976,0.49342531436453624,0.49617456179811803,-0.6387963697162248,-0.19935351905978094,-0.0047680266098314395,0.002749247433581792
13.48,1.0035593167875925,1.0,0.0027718733298023653,-0.0020097287455880164,-2.7343297825122024,2.714278457647368,0.7381876826764122,1.0471975511965976,0.4884958694307771,0.49125901925423554,-0.6529589547919522,-0.19921859869215366,-0.004781602075390382,0.002763149823458433
13.49,1.003586981559783,1.0,0.002761084466674291,-0.002033948431140271,-2.741680213263593,2.7212650958547657,0.7430477968914455,1.0471975511965976,0.4835311469300467,0.48630753652538306,-0.6662478122387705,-0.19907092840220988,-0.004795032897814562,0.0027763895953363815
13.5,1.0036145380242167,1.0,0.0027502118039356748,-0.0020581068668847945,-2.748947697975189,2.728169416000523,0.7478581062719902,1.0471975511965976,0.4785348885656801,0.48132386629696206,-0.6786884886894821,-0.1989105176407978,-0.004808318670820469,0.0027889777312819497
13.51,1.0036419853445595,1.0,0.002739255673879968,-0.0020822033186323778,-2.75613201662552,2.7349912092294835,0.7526183135216087,1.0471975511965976,0.47351070304844617,0.4763116280980668,-0.6903060113756736,-0.19873737667415137,-0.004821458992512346,0.0028009250496206506
13.52,1.0036693226878126,1.0,0.0027282164112910627,-0.0021062370541032665,-2.763232951707323,2.7417302691829217,0.7573281567827337,1.0471975511965976,0.46846206966069404,0.4712743118551244,-0.7011248984714296,-0.19855151658323328,-0.00483445346539433,0.002812242194430381
13.530000000000001,1.0036965492243377,1.0,0.0027170943534333934,-0.0021302073429490995,-2.770250288234188,2.74838639200479,0.7619874083598202,1.0471975511965976,0.4633923417365472,0.4662152813662733,-0.7111691687010452,-0.19835294926302596,-0.004847301696382493,0.002822939629726129
13.540000000000001,1.0037236641278813,1.0,0.0027058898400419465,-0.002154113456774781,-2.7771838137470626,2.7549593763478772,0.7665958734768887,1.0471975511965976,0.45830475006106863,0.46113777769797093,-0.7204623503408276,-0.19814168742177019,-0.004860003296816727,0.0028330276369022966
13.55,1.0037506665755997,1.0,0.0026946032133122093,-0.0021779546691603,-2.7840333183207493,2.7614490233799094,0.7711533890686746,1.0471975511965976,0.4532024061908858,0.45604492250529766,-0.7290274897160827,-0.1979177445801516,-0.00487255788247251,0.002842516314411847
13.56,1.0037775557480835,1.0,0.00268323481789003,-0.0022017302556824776,-2.7907985945702194,2.7678551367895596,0.7756598226045961,1.0471975511965976,0.4480883056984423,0.45093972127740556,-0.7368871592714894,-0.19768113507043572,-0.004884965073572507,0.0028514155789632345
13.57,1.0038043308293816,1.0,0.002671785000861428,-0.002225439493936662,-2.7974794376569707,2.774177522792385,0.7801150709447944,1.0471975511965976,0.4429653313418122,0.4458250665095375,-0.7440634652773519,-0.1974318740355503,-0.00489722449479809,0.002859735167725308
13.58,1.003830991007026,1.0,0.002660254111742311,-0.00224908166355835,-2.8040756452952023,2.7804159901366905,0.7845190592275095,1.0471975511965976,0.43783625616183963,0.4407037408030216,-0.750578055222054,-0.19716997742811657,-0.004909335775300661,0.002867484641181972
13.59,1.0038575354720565,1.0,0.002648642502468137,-0.00227265604624477,-2.810587017758056,2.786570350109316,0.788871739787071,1.0471975511965976,0.43270374650823823,0.43557841989462437,-0.7564521249317248,-0.19689546200942798,-0.004921298548712907,0.0028746733863861396
13.6,1.0038839634190435,1.0,0.002636950527383476,-0.002296161925776365,-2.8170133578835554,2.792640416541341,0.7931730911018011,1.0471975511965976,0.42757036499618706,0.4304516756166256,-0.7617064254512302,-0.19660834534837757,-0.004933112453159841,0.0028813106204385597
13.61,1.0039102740461134,1.0,0.0026251785432315398,-0.0023195985880382457,-2.823354471080714,2.798626005813718,0.7974231167711441,1.0471975511965976,0.42243857339488516,0.42532597878895545,-0.7663612697155103,-0.1963086458203338,-0.004944777131269786,0.002887405394070286
13.620000000000001,1.003936466554972,1.0,0.002613326909143604,-0.0023429653210415595,-2.8296101653353958,2.804526936862831,0.8016218445213483,1.0471975511965976,0.4173107354494665,0.42020370204471474,-0.770436539035346,-0.19599638260596397,-0.004956292230185164,0.0028929665952482364
13.63,1.0039625401509276,1.0,0.002601395986628381,-0.0023662614149447957,-2.8357802512161485,2.810343031185962,0.805769325239039,1.0471975511965976,0.4121891196376308,0.415087122590378,-0.7739516894191443,-0.19567157569000732,-0.004967657401573176,0.002898002952747225
13.64,1.0039884940429165,1.0,0.002589386139561314,-0.0023894861620750414,-2.841864541880033,2.8160741128467017,0.8098656320320368,1.0471975511965976,0.40707590186230397,0.4099784249019584,-0.7769257577486142,-0.19533424585999568,-0.004978872301636355,0.0029025230396544366
13.65,1.0040143274435245,1.0,0.00257729773417379,-0.0024126388569491414,-2.8478628530781886,2.8217200084802694,0.8139108593167914,1.0471975511965976,0.4019731680816106,0.40487970335839313,-0.779377367824835,-0.19498441470492286,-0.004989936591122931,0.002906535276782529
13.66,1.0040400395690123,1.0,0.002565131139042312,-0.0024357187962948264,-2.853775003161579,2.8272805472987503,0.8179051219318048,1.0471975511965976,0.3968829168774087,0.39979296481338805,-0.7813247362984304,-0.19462210461386353,-0.005000849935337138,0.0029100479359793763
13.67,1.0040656296393375,1.0,0.0025528867250775578,-0.0024587252790717424,-2.85960081308639,2.83275556109627,0.8218485542764373,1.0471975511965976,0.39180706196361265,0.39472013110694065,-0.7827856784964431,-0.1942473387745398,-0.0050116120041493,0.0029130691433280065
13.68,1.0040910968781787,1.0,0.002540564865513411,-0.0024816576064924318,-2.8653401064195645,2.8381448842540786,0.8257413094745054,1.0471975511965976,0.3867474346355059,0.3896630415177393,-0.7837776141571782,-0.19386014117183736,-0.005022222472005842,0.002915606882233357
13.69,1.004116440512958,1.0,0.0025281659358958935,-0.002504515082043234,-2.870992709344116,2.8434483537455626,0.8295835585620788,1.0471975511965976,0.38170578616122003,0.3846234551576192,-0.7843175730822478,-0.19346053658627083,-0.005032681017939127,0.0029176689963991698
13.700000000000001,1.004141659774865,1.0,0.0025156903140720463,-0.002527297011505135,-2.876558450664498,2.848665809141173,0.8333754896989078,1.0471975511965976,0.37668379011653935,0.3796030533092347,-0.7844222007150055,-0.19304855059239703,-0.005042987325577181,0.002919263192695365
13.71,1.0041667538988788,1.0,0.0025031383801787173,-0.0025500027029745215,-2.8820371618117075,2.853797092613282,0.8371173074029254,1.0471975511965976,0.3716830446641669,0.3746034417080889,-0.7841077636526463,-0.1926242095571791,-0.005053141083153238,0.002920397043921996
13.72,1.0041917221237917,1.0,0.0024905105166313115,-0.0025726314668838893,-2.8874286768485207,2.8588420489409567,0.8408092318072642,1.0471975511965976,0.36670507477856884,0.36962615277004296,-0.7833901550988223,-0.19218754063829854,-0.005063141983515201,0.002921077991474119
13.73,1.0042165636922311,1.0,0.002477807108112444,-0.00259518261602246,-2.892732832474461,2.8638005255146517,0.8444514979392554,1.0471975511965976,0.36175133441749635,0.3646726477654085,-0.7822849002628602,-0.1917385717824169,-0.005072989724134905,0.0029213133479121245
13.74,1.0042412778506826,1.0,0.0024650285415605466,-0.002617655465556742,-2.8979494680308306,2.8686723723408285,0.8480443550208836,1.0471975511965976,0.3568232086412636,0.3597443189407081,-0.7808071617104848,-0.1912773317233879,-0.005082684007117288,0.0029211102994444738
13.75,1.0042658638495126,1.0,0.002452175206158391,-0.002640049333051012,-2.903078425505586,2.8734574420464947,0.8515880657901751,1.0471975511965976,0.35192201568084397,0.3548424915891709,-0.7789717446708783,-0.1908038499804178,-0.005092224539209403,0.002920475908326947
13.76,1.00429032094299,1.0,0.0024392474933215514,-0.0026623635384877254,-2.908119549538144,2.8781555898836535,0.8550829058430165,1.0471975511965976,0.3470490089558275,0.34996842607101225,-0.7767931023037601,-0.19031815685617642,-0.005101611031809276,0.0029194171151847303
13.77,1.0043146483893097,1.0,0.002426245796686797,-0.002684597404287854,-2.913072687424126,2.882766673733693,0.8585291629949072,1.0471975511965976,0.34220537904326614,0.3451233197845277,-0.7742853409300888,-0.18982028343485816,-0.0051108432009746504,0.00291794074126156
13.780000000000001,1.0043388454506135,1.0,0.0024131705121004177,-0.0027067502553311524,-2.9179376891200204,2.887290554111679,0.8619271366621595,1.0471975511965976,0.33739225559841424,0.3403083090890165,-0.7714622252289136,-0.18931026158019182,-0.00511992076743157,0.002916053490602255
13.790000000000001,1.0043629113930128,1.0,0.002400022037606481,-0.0027288214189763473,-2.9227144072477413,2.891727094170572,0.8652771372620665,1.0471975511965976,0.3326107092283578,0.33552447118052897,-0.768337183403247,-0.18878812393340205,-0.005128843456582828,0.00291376195217119
13.8,1.0043868454866105,1.0,0.0023868007734350236,-0.002750810225081251,-2.9274026970991245,2.896076159705376,0.8685794856315798,1.0471975511965976,0.3278617533195051,0.330772825921418,-0.7649233123165651,-0.18825390391112026,-0.005137610998516275,0.0029110726019128674
